gene,gene_name,BA20_SNp_HA_vs_AD.l2fc,BA20_SNp_HA_vs_AD.pval,BA20_SNp_HA_vs_AD.padj,BA20_SNp_HA_vs_AD.raw_l2fc,,,,,
ENSG00000178342,KCNG2,0.569421904,0.175898081,,1.21042811,,,,,
ENSG00000235505,CASP17P,-0.523835377,0.205510922,,-1.351090995,,,,,
ENSG00000164879,CA3,-0.346789067,0.384226795,,-0.622157726,,,,,
ENSG00000250377,AC008525.1,0.338420472,0.383437702,,0.829075434,,,,,
ENSG00000179477,ALOX12B,0.775448366,0.065238168,,1.832434723,,,,,
ENSG00000265778,AC018413.1,-0.182517087,0.632451571,,-0.390153947,,,,,
ENSG00000260953,AC009093.4,-0.484278803,0.217036016,,-1.344584295,,,,,
ENSG00000205221,VIT,0.45537329,0.272471158,,1.131662889,,,,,
ENSG00000280138,AC027290.2,-0.017228611,0.964854037,,-0.012967613,,,,,
ENSG00000110975,SYT10,0.216741888,0.585033034,,0.215488325,,,,,
ENSG00000271757,AP002360.2,0.622776814,0.138798748,,1.595856231,,,,,
ENSG00000174808,BTC,0.435296306,0.300804002,,0.412519879,,,,,
ENSG00000229544,NKX1-2,0.375150518,0.366915162,,0.86489884,,,,,
ENSG00000277117,FP565260.3,-0.394793871,0.341963881,,-0.471051219,,,,,
ENSG00000163380,LMOD3,0.193649216,0.645274502,,0.482746476,,,,,
ENSG00000077327,SPAG6,0.039384263,0.921579245,,0.004242934,,,,,
ENSG00000268218,AC137932.3,0.319814758,0.438620251,,0.607123235,,,,,
ENSG00000177272,KCNA3,0.509936785,0.225372091,,1.375083082,,,,,
ENSG00000274698,AC099521.1,0.65922999,0.085645198,,0.772093546,,,,,
ENSG00000145217,SLC26A1,-0.368108901,0.310990757,,-0.670904609,,,,,
ENSG00000256542,AC148477.2,1.157883547,,,2.808857418,,,,,
ENSG00000134443,GRP,0.987776497,0.018456792,,2.751209598,,,,,
ENSG00000165197,VEGFD,-0.12273148,0.713410702,,-0.127997898,,,,,
ENSG00000198951,NAGA,0.471172017,0.140134444,0.338351111,0.576775435,,,,,
ENSG00000145050,MANF,0.44163081,0.135598291,0.332460871,0.420544888,,,,,
ENSG00000178127,NDUFV2,0.190686651,0.604744851,,0.125416338,,,,,
ENSG00000229589,ACVR2B-AS1,0.449104729,0.26335425,,0.939244702,,,,,
ENSG00000122420,PTGFR,0.029134033,0.944085181,,-0.431878779,,,,,
ENSG00000177822,TENM3-AS1,0.73501673,0.062341587,,3.694337664,,,,,
ENSG00000221947,XKR9,0.683560992,0.103950232,,1.359732809,,,,,
ENSG00000188368,PRR19,0.176487045,,,0.338988909,,,,,
ENSG00000236107,SCN1A-AS1,0.538465198,0.192865827,,1.638957856,,,,,
ENSG00000251365,LINC02236,-0.21542172,0.605557021,,-0.30690742,,,,,
ENSG00000157368,IL34,0.850723001,0.01738059,0.125850525,1.187726295,,,,,
ENSG00000169989,TIGD4,0.26959519,0.511168699,,0.431057977,,,,,
ENSG00000263142,LRRC37A17P,0.305899215,0.467148573,,0.982239876,,,,,
ENSG00000272374,Z97832.2,0.028549964,0.941372027,,0.210937286,,,,,
ENSG00000176697,BDNF,0.580383333,0.12876051,0.32369072,2.713632833,,,,,
ENSG00000262619,LINC00621,0.126955932,0.761129911,,0.209089151,,,,,
ENSG00000271009,AC116667.1,-0.641127323,0.079275848,,-0.971860316,,,,,
ENSG00000243710,CFAP57,0.231837337,0.573592234,,0.460583896,,,,,
ENSG00000253973,AC079296.1,-0.04487136,0.911279668,,0.272670247,,,,,
ENSG00000080854,IGSF9B,0.977278821,,,1.462863465,,,,,
ENSG00000224167,LINC01357,-0.004403476,0.991223257,,0.116492479,,,,,
ENSG00000169684,CHRNA5,0.802929633,0.041402333,,1.645657722,,,,,
ENSG00000176769,TCERG1L,0.946776966,0.024222267,,2.046879325,,,,,
ENSG00000214043,LINC02347,0.655371738,0.109405165,,2.444748944,,,,,
ENSG00000162069,BICDL2,0.850341045,0.041763829,,2.560834907,,,,,
ENSG00000261770,AC006504.1,-0.308737846,0.460994428,,-0.55425803,,,,,
ENSG00000167608,TMC4,0.234223229,0.558073616,,0.235304349,,,,,
ENSG00000270883,AC080078.2,0.144914791,0.730010804,,0.375232611,,,,,
ENSG00000278962,AC092645.1,0.451075769,0.27595274,,1.211157183,,,,,
ENSG00000267278,MAP3K14-AS1,0.110205799,0.787825035,,0.497531651,,,,,
ENSG00000242258,LINC00996,0.105981915,0.658724019,,Inf,,,,,
ENSG00000130711,PRDM12,0.372281074,0.376208886,,0.814246108,,,,,
ENSG00000136943,CTSV,-0.041197956,0.917330072,,-0.247451472,,,,,
ENSG00000279013,AC110774.1,0.520441182,0.215407753,,1.389957418,,,,,
ENSG00000249487,LINC01586,0.597058581,0.155748471,,1.391868425,,,,,
ENSG00000144681,STAC,0.51201789,,,1.217051142,,,,,
ENSG00000272123,AC008966.2,0.081022383,0.839786198,,0.279857476,,,,,
ENSG00000224204,PHEX-AS1,0.570469168,0.124354418,,0.311916752,,,,,
ENSG00000270580,AC139256.2,-0.420989955,0.244519319,,-0.568597918,,,,,
ENSG00000116741,RGS2,1.023249985,,,1.731059536,,,,,
ENSG00000187912,CLEC17A,0.039068355,0.925255024,,0.281856373,,,,,
ENSG00000274471,AC242376.2,-0.299550881,0.419556278,,-0.5022621,,,,,
ENSG00000242082,SLC5A4-AS1,0.28328178,0.500349245,,0.560726466,,,,,
ENSG00000169071,ROR2,0.380226898,0.326825776,,-0.031654692,,,,,
ENSG00000198580,AC073343.1,0.347967709,0.395584568,,0.641959907,,,,,
ENSG00000205212,CCDC144NL,-0.585577791,0.147181078,,-0.970370878,,,,,
ENSG00000278911,AC015819.3,0.422471293,0.301428508,,1.190109808,,,,,
ENSG00000237720,AC011995.2,0.313456452,,,4.146674872,,,,,
ENSG00000188611,ASAH2,0.238012491,0.571151476,,0.317409045,,,,,
ENSG00000230606,AC092683.1,0.348428689,0.402196273,,0.980270436,,,,,
ENSG00000272914,AL359532.1,0.230752525,0.583365825,,0.598964347,,,,,
ENSG00000135312,HTR1B,0.803250268,0.054201766,,2.681895139,,,,,
ENSG00000286001,AC021087.5,0.571719387,0.16958501,,1.519345728,,,,,
ENSG00000249158,PCDHA11,0.017307157,0.966396061,,0.165900476,,,,,
ENSG00000261324,AC010168.2,-0.040557467,0.915603861,,-0.050367578,,,,,
ENSG00000143632,ACTA1,0.902782845,,,2.346272797,,,,,
ENSG00000176998,HCG4,-0.162714634,0.684104038,,-0.289775643,,,,,
ENSG00000035499,DEPDC1B,0.353568217,0.400680328,,0.591309612,,,,,
ENSG00000176236,C10orf111,0.561349012,0.179112054,,1.183197829,,,,,
ENSG00000132749,TESMIN,0.442964815,0.291089028,,1.096609151,,,,,
ENSG00000256742,AC145422.1,-0.511764063,0.153309904,,-0.64545492,,,,,
ENSG00000188277,C15orf62,0.202328032,,,0.542677536,,,,,
ENSG00000272576,AC027271.1,0.097262366,0.817045586,,0.317743982,,,,,
ENSG00000254973,AC105219.4,-0.06116508,0.883550667,,0.090484861,,,,,
ENSG00000242242,NECTIN3-AS1,-0.076515074,0.85356734,,-0.182226383,,,,,
ENSG00000141527,CARD14,-0.251815242,0.53446234,,-0.387145349,,,,,
ENSG00000145779,TNFAIP8,0.130361875,0.736776381,,0.182228935,,,,,
ENSG00000261121,LINC02473,-0.471292428,0.243537893,,-0.721567935,,,,,
ENSG00000261360,AC010491.1,0.380416129,0.337431439,,0.816290941,,,,,
ENSG00000232903,LINC01166,0.015796221,0.968914325,,0.192471075,,,,,
ENSG00000101213,PTK6,0.178872616,0.668396769,,0.258301513,,,,,
ENSG00000279663,AC104623.2,0.25351684,0.538992686,,0.528579196,,,,,
ENSG00000102359,SRPX2,0.557023188,0.183906881,,1.017611609,,,,,
ENSG00000159251,ACTC1,0.506512837,0.221676815,,1.02511127,,,,,
ENSG00000048162,NOP16,0.720603063,0.019144616,0.131102503,0.856041247,,,,,
ENSG00000078579,FGF20,0.249745779,0.551306942,,0.684215341,,,,,
ENSG00000164512,ANKRD55,0.382903532,0.324462934,,0.781934525,,,,,
ENSG00000243321,LINC01998,-0.717484258,0.058360308,,-1.070727285,,,,,
ENSG00000277142,LINC00235,-0.120072969,0.741730294,,-0.333114016,,,,,
ENSG00000286025,AC000095.3,0.365705008,0.317432931,,0.58593299,,,,,
ENSG00000267414,AC120049.1,0.238731845,0.569558297,,0.672794926,,,,,
ENSG00000166741,NNMT,0.237955233,0.524498321,,0.339592772,,,,,
ENSG00000257605,AC073611.2,0.457259371,0.268878095,,0.535913137,,,,,
ENSG00000253868,FER1L6-AS2,0.236698845,0.55752423,,0.641119444,,,,,
ENSG00000145491,ROPN1L,0.399269405,0.336861084,,0.542222371,,,,,
ENSG00000260166,AC134312.3,-0.018148061,0.965406144,,-0.021976115,,,,,
ENSG00000229931,AL137003.1,-0.03633831,0.931137056,,-0.538617017,,,,,
ENSG00000280057,AL022069.2,0.136492118,0.745062037,,0.288169435,,,,,
ENSG00000254348,AC120036.3,-0.11971592,0.755233276,,-0.250543238,,,,,
ENSG00000119973,PRLHR,0.785331474,0.061068395,,1.637547428,,,,,
ENSG00000165072,MAMDC2,0.127010987,0.762723255,,0.260360655,,,,,
ENSG00000160588,MPZL3,0.464701782,0.262849984,,0.427900061,,,,,
ENSG00000174948,GPR149,-0.07967783,0.7860242,,-0.517576472,,,,,
ENSG00000257522,AL133166.1,0.520331253,0.195475104,,0.702608597,,,,,
ENSG00000203280,AL022323.1,0.233747647,0.550311515,,0.246568298,,,,,
ENSG00000159905,AC006213.1,-0.46581946,0.220132475,,-0.489845993,,,,,
ENSG00000107165,TYRP1,0.67991638,0.10408852,,1.380101436,,,,,
ENSG00000140557,ST8SIA2,0.208268443,0.551789677,,1.284196519,,,,,
ENSG00000177459,ERICH5,-0.486709171,0.231026428,,-1.197818101,,,,,
ENSG00000266066,POLRMTP1,0.13522105,0.745793792,,0.40268826,,,,,
ENSG00000226717,PTPRD-AS2,0.835469874,0.043688932,,1.28015516,,,,,
ENSG00000204745,AC083899.1,0.081528405,0.82666091,,0.173708503,,,,,
ENSG00000106341,PPP1R17,-0.492922539,0.225943394,,-0.906466713,,,,,
ENSG00000241697,TMEFF1,-0.413757005,0.29764884,,-0.741521569,,,,,
ENSG00000188013,MEIS3P2,0.202686148,0.61206844,,0.183967482,,,,,
ENSG00000113494,PRLR,-0.117787832,0.774895379,,-0.378358909,,,,,
ENSG00000235316,DUSP8P5,0.605369431,0.13634512,,1.313579853,,,,,
ENSG00000272459,AC139795.3,0.568074208,0.173230887,,1.251100102,,,,,
ENSG00000159339,PADI4,0.71122169,0.090867818,,1.476996523,,,,,
ENSG00000232825,AL445433.2,0.363053689,0.316098114,,2.729016254,,,,,
ENSG00000260581,AC011374.1,0.886498689,0.030589474,,1.842830274,,,,,
ENSG00000261451,AC104964.3,-0.093820265,0.811108457,,-0.222918983,,,,,
ENSG00000233822,HIST1H2BN,0.210828044,0.614480827,,0.784940638,,,,,
ENSG00000117400,MPL,-0.203657473,0.608481451,,-0.46978206,,,,,
ENSG00000279456,AL353763.1,-0.182590966,0.662220725,,-0.256689333,,,,,
ENSG00000246877,DNM1P35,0.231466656,0.559670026,,0.08145434,,,,,
ENSG00000100092,SH3BP1,0.656979038,0.071786474,0.239092431,0.985211472,,,,,
ENSG00000143320,CRABP2,0.749375853,,,1.693695915,,,,,
ENSG00000263724,DLGAP1-AS3,0.678351581,0.100683421,,2.075789604,,,,,
ENSG00000106069,CHN2,-0.829180224,0.013972596,,-1.042827543,,,,,
ENSG00000230177,AL080317.1,0.056161835,0.890285378,,0.055995324,,,,,
ENSG00000224509,AC010884.1,0.460083177,0.245119197,,0.953188008,,,,,
ENSG00000174576,NPAS4,0.346347776,,,Inf,,,,,
ENSG00000182329,KIAA2012,0.219292209,0.600240908,,0.307802024,,,,,
ENSG00000233121,VN1R20P,0.566976951,0.174433204,,1.03046225,,,,,
ENSG00000146250,PRSS35,0.79415181,0.044764773,,1.283412726,,,,,
ENSG00000134940,ACRV1,0.473902049,0.227960288,,0.800104583,,,,,
ENSG00000176349,AC104129.1,0.545944916,0.193333648,,1.284974121,,,,,
ENSG00000273372,SFTPD-AS1,0.26720051,0.508707967,,0.165775692,,,,,
ENSG00000267506,AC021683.2,0.237089574,0.568386453,,0.490633463,,,,,
ENSG00000125931,CITED1,0.17976404,0.669129469,,0.37304068,,,,,
ENSG00000224223,VSTM2A-OT1,0.526492543,0.210560318,,1.115732572,,,,,
ENSG00000167377,ZNF23,-0.57111884,0.146319809,,-1.139034872,,,,,
ENSG00000166869,CHP2,-0.098026385,0.812954205,,-0.366638361,,,,,
ENSG00000124215,CDH26,-0.372373566,0.336130851,,-0.476119877,,,,,
ENSG00000162373,BEND5,0.550660768,0.065635851,0.22930293,0.679503516,,,,,
ENSG00000186827,TNFRSF4,0.118398118,0.771895321,,0.147102064,,,,,
ENSG00000203809,LIN28B-AS1,0.880711102,0.035386135,,1.477966588,,,,,
ENSG00000184454,NCMAP,-0.179910335,0.625918606,,-0.514053335,,,,,
ENSG00000128045,RASL11B,-0.020277037,0.95919197,,-0.0179001,,,,,
ENSG00000136197,C7orf25,-0.416081609,0.254658731,,-0.597792183,,,,,
ENSG00000226519,LINC00390,-0.017533021,0.963952783,,-0.061260239,,,,,
ENSG00000258847,AL391261.2,0.543180234,0.157385533,,0.648396652,,,,,
ENSG00000151790,TDO2,0.549372164,0.189479722,,1.192156002,,,,,
ENSG00000197766,CFD,-0.066815616,0.85755494,,-0.069758544,,,,,
ENSG00000171044,XKR6,-0.568985817,0.108676899,,-0.84522649,,,,,
ENSG00000173930,SLCO4C1,0.899206831,0.03227279,,1.380620961,,,,,
ENSG00000165066,NKX6-3,0.280797666,0.454566865,,1.283090066,,,,,
ENSG00000178997,EXD1,0.029303577,0.944434217,,0.161775893,,,,,
ENSG00000159398,CES5A,0.577659492,0.169088801,,1.525821363,,,,,
ENSG00000258725,PRC1-AS1,0.589437302,0.12611713,,1.092097512,,,,,
ENSG00000284391,AL139398.1,0.606194764,0.143160595,,1.549002253,,,,,
ENSG00000188517,COL25A1,0.785399189,0.061933793,,1.795593917,,,,,
ENSG00000248673,LINC01331,0.083925956,0.840141342,,0.118806595,,,,,
ENSG00000134198,TSPAN2,0.565182693,0.178555481,,1.103067155,,,,,
ENSG00000130528,HRC,-0.166081152,0.692302903,,-0.968160737,,,,,
ENSG00000097096,SYDE2,0.625376385,0.09567447,,1.327020877,,,,,
ENSG00000236653,LINC01923,0.120489816,0.766630252,,0.650195324,,,,,
ENSG00000100311,PDGFB,0.665189363,,,1.268646003,,,,,
ENSG00000253554,LINC01414,-0.010772413,0.976006823,,0.01070116,,,,,
ENSG00000166106,ADAMTS15,0.047961892,0.904707995,,0.120521369,,,,,
ENSG00000188582,PAQR9,0.957888697,0.022795854,,2.484829758,,,,,
ENSG00000283312,AC017104.4,-0.099307843,0.794432897,,-0.164440078,,,,,
ENSG00000233820,AL589843.2,-0.107130565,0.798776015,,-0.105819847,,,,,
ENSG00000140795,MYLK3,0.162533377,0.68548318,,0.487786991,,,,,
ENSG00000160207,HSF2BP,-0.079139917,0.830655393,,-0.062123079,,,,,
ENSG00000226944,AL031847.1,4.09E-04,0.999209281,,0.032286461,,,,,
ENSG00000267082,AC011472.1,-0.111282316,0.744800815,,-0.042399519,,,,,
ENSG00000132958,TPTE2,0.31297492,0.449175067,,0.723357301,,,,,
ENSG00000258162,AC069228.1,-1.216597447,6.50E-04,,-1.739747081,,,,,
ENSG00000273802,HIST1H2BG,0.496944517,0.230101143,,0.678993149,,,,,
ENSG00000272078,AL139423.1,0.032619793,0.937596233,,0.4493407,,,,,
ENSG00000248801,C8orf34-AS1,0.26203433,0.533163752,,0.652041583,,,,,
ENSG00000182472,CAPN12,0.047190896,0.910139953,,0.03467695,,,,,
ENSG00000272620,AFAP1-AS1,0.330555986,0.431520959,,0.657908415,,,,,
ENSG00000123870,ZNF137P,-0.62476717,0.072125656,,-1.144041176,,,,,
ENSG00000213967,ZNF726,0.194899284,0.633004658,,0.343529055,,,,,
ENSG00000165349,SLC7A3,0.68102161,0.103979488,,1.737414232,,,,,
ENSG00000268654,MIMT1,0.502279306,0.226012858,,0.761064003,,,,,
ENSG00000239407,Z68871.1,-0.633743688,0.073863101,,-0.862780207,,,,,
ENSG00000188167,TMPPE,0.549588527,0.18989711,,1.533492679,,,,,
ENSG00000251450,RASGRF2-AS1,0.245741289,0.52496498,,0.156797131,,,,,
ENSG00000224825,RORB-AS1,-0.104624103,0.793924382,,-0.125876647,,,,,
ENSG00000161270,NPHS1,0.497803157,0.236739459,,1.231334135,,,,,
ENSG00000139133,ALG10,1.524944926,2.40E-04,,4.156099063,,,,,
ENSG00000213976,AC010615.1,0.015010393,0.969339099,,0.059293486,,,,,
ENSG00000070190,DAPP1,0.20518592,0.625791363,,0.313637253,,,,,
ENSG00000143942,CHAC2,0.683579058,0.101474328,,1.115933572,,,,,
ENSG00000238217,LINC01877,-0.09985689,0.798401165,,-0.252316034,,,,,
ENSG00000274659,LINC02371,0.270547405,0.519939899,,0.440490181,,,,,
ENSG00000259032,ENSAP2,-0.094247361,0.814019311,,-0.640568646,,,,,
ENSG00000241684,ADAMTS9-AS2,0.70245248,0.089638728,,1.53318253,,,,,
ENSG00000066230,SLC9A3,0.311747665,0.458636861,,0.671417304,,,,,
ENSG00000125740,FOSB,0.780138077,,,1.9932509,,,,,
ENSG00000266405,AP005061.1,0.392513406,0.350303331,,0.856288997,,,,,
ENSG00000182366,FAM87A,0.126905465,0.762115715,,0.210093127,,,,,
ENSG00000156427,FGF18,0.559585409,0.180981579,,1.246619987,,,,,
ENSG00000274290,HIST1H2BE,-0.15158865,0.696577402,,-0.188015326,,,,,
ENSG00000168802,CHTF8,-0.318206155,0.356104489,,-0.447442219,,,,,
ENSG00000285569,AC099344.3,0.23621819,0.570233613,,0.552087628,,,,,
ENSG00000272129,AL359715.3,0.473590557,0.240795,,0.695618303,,,,,
ENSG00000240889,NDUFB2-AS1,0.301414186,0.459572367,,0.513933335,,,,,
ENSG00000101327,PDYN,0.90201247,,,3.879578252,,,,,
ENSG00000279951,AL138688.2,-0.267939934,0.523352147,,-0.818926868,,,,,
ENSG00000267432,DNAH17-AS1,-0.106081153,0.800896243,,-0.194030694,,,,,
ENSG00000261402,AL591222.1,0.676950843,0.106798982,,1.678928706,,,,,
ENSG00000180884,ZNF792,0.024321855,0.947854246,,0.227223106,,,,,
ENSG00000104808,DHDH,0.642260925,0.098719352,,1.006789713,,,,,
ENSG00000196890,HIST3H2BB,0.510695933,0.2231659,,1.39722905,,,,,
ENSG00000250125,LINC02232,-0.064428042,0.861777053,,0.014539601,,,,,
ENSG00000130812,ANGPTL6,0.190672013,0.603130884,,0.103168277,,,,,
ENSG00000176840,MIR7-3HG,1.112393667,0.005853557,0.082323883,1.951898652,,,,,
ENSG00000237238,BMS1P10,0.720689776,0.077881676,,1.882161957,,,,,
ENSG00000250959,GLUD1P3,0.006652383,0.986416988,,-0.148673254,,,,,
ENSG00000255624,AC073585.1,0.715988031,0.088380863,,1.515919765,,,,,
ENSG00000123977,DAW1,1.012408506,0.015785819,,2.763358478,,,,,
ENSG00000095752,IL11,0.720272282,,,1.592166777,,,,,
ENSG00000168491,CCDC110,0.327900286,0.424703897,,0.462388895,,,,,
ENSG00000270765,GAS2L2,0.503916265,0.218074337,,1.035591468,,,,,
ENSG00000115884,SDC1,0.547390812,0.140711119,,0.903866252,,,,,
ENSG00000271830,AC012213.4,0.629750881,0.114435807,,1.217416734,,,,,
ENSG00000214198,TTC41P,-0.214238856,0.593091063,,-0.421729618,,,,,
ENSG00000272733,AP000345.2,0.302013997,0.452199414,,0.442315454,,,,,
ENSG00000258429,PDF,-0.006768933,0.987162067,,0.062531319,,,,,
ENSG00000286017,AC011322.1,0.635223919,0.13097684,,1.506974004,,,,,
ENSG00000241170,AP001992.1,-0.84306685,0.016255129,,-0.971178916,,,,,
ENSG00000168275,COA6,0.450224175,0.134616273,0.331181753,0.540073968,,,,,
ENSG00000272824,AC245100.7,0.150281936,0.705090307,,0.157641998,,,,,
ENSG00000238243,OR2W3,0.307262276,0.46311992,,0.897050778,,,,,
ENSG00000001630,CYP51A1,-0.046795427,0.898909633,,-0.18636238,,,,,
ENSG00000120057,SFRP5,0.116291373,0.779584178,,0.066323213,,,,,
ENSG00000119508,NR4A3,0.669931545,0.09590997,,1.133454457,,,,,
ENSG00000233695,GAS6-AS1,-1.017093346,0.014421974,,-1.59880762,,,,,
ENSG00000283213,AC130466.1,0.304013987,0.443637521,,0.668170792,,,,,
ENSG00000278532,AC026585.1,0.194276962,0.640179646,,0.595778221,,,,,
ENSG00000179899,PHC1P1,0.137901493,0.725217452,,0.353002694,,,,,
ENSG00000133116,KL,0.478339905,0.255577232,,1.006120404,,,,,
ENSG00000144460,NYAP2,-0.066108198,0.875105674,,-0.316491187,,,,,
ENSG00000162772,ATF3,0.017916221,0.958639123,0.977088851,0.002739977,,,,,
ENSG00000271855,AC073195.1,-0.668311852,0.083914839,,-0.897159674,,,,,
ENSG00000229017,LINC01277,-0.120526154,0.758096454,,-0.093996759,,,,,
ENSG00000227582,ADGRF5P1,0.267133779,0.515971354,,1.028090797,,,,,
ENSG00000265478,AC107982.3,0.166146913,0.680175341,,-0.068948351,,,,,
ENSG00000086967,MYBPC2,0.864317888,0.039951931,,1.925375105,,,,,
ENSG00000139287,TPH2,0.359770476,0.335445827,,1.997562959,,,,,
ENSG00000229368,AC090587.2,0.832476585,0.03765368,,1.12901756,,,,,
ENSG00000269374,AC011497.2,0.211064799,0.578193508,,0.327212061,,,,,
ENSG00000213225,NOC2LP1,-0.08683861,0.81059354,,0.098385448,,,,,
ENSG00000253762,AC069133.1,-0.378330662,0.368497482,,-0.745067419,,,,,
ENSG00000205899,BHLHA9,0.167854277,0.687888181,,0.564800099,,,,,
ENSG00000171786,NHLH1,0.503310975,0.226717075,,0.997216405,,,,,
ENSG00000235280,MCF2L-AS1,0.741087915,0.073384493,,1.648212009,,,,,
ENSG00000203808,BVES-AS1,-0.541721332,0.171335723,,-0.767274478,,,,,
ENSG00000274031,AC092140.2,0.095258205,0.814540676,,0.3079676,,,,,
ENSG00000186891,TNFRSF18,0.705502993,0.086741769,,1.64162312,,,,,
ENSG00000226757,AC079341.1,0.124367554,0.763926136,,-0.458787973,,,,,
ENSG00000196408,NOXO1,0.338383955,0.407572017,,0.701352988,,,,,
ENSG00000105479,CCDC114,0.115483451,0.747690117,,0.21902749,,,,,
ENSG00000148357,HMCN2,0.697169928,0.084200283,,1.256979552,,,,,
ENSG00000117650,NEK2,-0.084890579,0.836274479,,-0.517085811,,,,,
ENSG00000282881,TMEM275,-0.197363982,0.632514124,,-0.386245453,,,,,
ENSG00000174370,C11orf45,-0.072957132,0.853439871,,-0.123685932,,,,,
ENSG00000201700,SNORD113-3,0.112893894,0.786384627,,0.435419365,,,,,
ENSG00000268686,AC010643.1,-0.015012601,0.971327944,,-0.251761632,,,,,
ENSG00000198759,EGFL6,0.415102936,0.311480993,,0.925238665,,,,,
ENSG00000167656,LY6D,0.318321605,0.449129726,,0.783651812,,,,,
ENSG00000170509,HSD17B13,0.86100067,0.039717704,,2.077801808,,,,,
ENSG00000170006,TMEM154,0.653440892,0.088439525,,1.208632578,,,,,
ENSG00000150667,FSIP1,-0.16955766,0.663407905,,-0.201404658,,,,,
ENSG00000276627,AL117372.1,0.535695874,0.199485508,,1.667262733,,,,,
ENSG00000236268,LINC01361,0.515100351,0.220526798,,1.160117471,,,,,
ENSG00000136014,USP44,-0.04495073,0.908244577,,-0.137153129,,,,,
ENSG00000181649,PHLDA2,0.950663912,0.02304471,,2.125033825,,,,,
ENSG00000279894,Z73965.1,0.097722487,0.815123022,,0.095773747,,,,,
ENSG00000178386,AC092072.1,0.117940695,0.765197595,,0.266122835,,,,,
ENSG00000250846,EPHA5-AS1,-0.061565371,0.871020539,,-0.03441688,,,,,
ENSG00000271815,AC008897.3,1.205396435,0.003528935,,2.602181948,,,,,
ENSG00000139915,MDGA2,0.490173858,0.115608431,0.303565363,0.651280005,,,,,
ENSG00000226887,ERVMER34-1,0.678015743,0.106547049,,0.852687561,,,,,
ENSG00000234156,AL359636.2,0.712707077,0.083774825,,2.443945541,,,,,
ENSG00000140451,PIF1,0.542525814,0.178968338,,0.987226292,,,,,
ENSG00000278934,AC117489.1,0.410950409,0.326042168,,0.905626485,,,,,
ENSG00000242715,CCDC169,-0.201070351,0.608070909,,-0.627321155,,,,,
ENSG00000226054,MEMO1P1,-0.091416422,0.815655644,,-0.3060048,,,,,
ENSG00000272902,TBC1D8-AS1,-0.369235807,0.372413078,,-0.97555527,,,,,
ENSG00000261739,GOLGA8S,0.10467176,0.790941009,,-0.424225049,,,,,
ENSG00000285844,FO393414.3,0.482916528,0.250706296,,1.33700134,,,,,
ENSG00000276248,AL442125.1,0.060145368,0.879610582,,0.088016086,,,,,
ENSG00000244040,IL12A-AS1,0.600070147,0.150084578,,1.33710969,,,,,
ENSG00000159247,TUBBP5,-0.076544766,0.84601078,,-0.209050295,,,,,
ENSG00000104413,ESRP1,0.369474445,0.361689953,,1.37220976,,,,,
ENSG00000168398,BDKRB2,0.254797704,0.543515502,,0.613267673,,,,,
ENSG00000204388,HSPA1B,0.437943395,0.157142046,0.359068144,1.172263631,,,,,
ENSG00000271882,AP001330.5,0.340712071,0.362385629,,0.561771376,,,,,
ENSG00000205838,TTC23L,0.036495176,0.924074157,,0.129427827,,,,,
ENSG00000206195,DUXAP8,0.097529382,0.812450354,,7.07E-04,,,,,
ENSG00000248636,AC002070.1,0.1016636,0.769891954,,0.19249245,,,,,
ENSG00000261019,AC010132.4,-0.139093816,0.727928059,,-0.26867639,,,,,
