gene,gene_name,BA17_THp_HA_vs_AD.l2fc,BA17_THp_HA_vs_AD.pval,BA17_THp_HA_vs_AD.padj,BA17_THp_HA_vs_AD.raw_l2fc,,,,,
ENSG00000226082,AC096915.1,,,,,,,,,
ENSG00000244342,LINC00698,0.101815027,0.67527064,0.999962927,1.048486865,,,,,
ENSG00000242841,KRT8P35,,,,,,,,,
ENSG00000240359,UBL5P3,,,,,,,,,
ENSG00000241359,SYNPR-AS1,0.013599721,0.957354979,0.999962927,0.037813134,,,,,
ENSG00000252301,RNA5SP134,,,,,,,,,
ENSG00000188817,SNTN,0.014432624,0.920248461,0.999962927,0.713755444,,,,,
ENSG00000163632,C3orf49,,,,,,,,,
ENSG00000240549,THOC7-AS1,,,,,,,,,
ENSG00000285258,ATXN7,0.525196493,0.110609276,0.999962927,1.212278952,,,,,
ENSG00000163635,ATXN7,0.089589404,0.768984727,0.999962927,0.120836075,,,,,
ENSG00000280620,SCAANT1,0.007833544,0.953220411,0.999962927,0.320326953,,,,,
ENSG00000239653,PSMD6-AS2,-0.418617655,0.210451538,0.999962927,-1.01294052,,,,,
ENSG00000243410,PSMD6-AS1,-0.618432149,0.053643727,0.999962927,-2.031531564,,,,,
ENSG00000272181,AC012557.2,-0.770864194,0.016325663,0.999962927,-2.493065777,,,,,
ENSG00000241111,AC092040.1,,,,,,,,,
ENSG00000200222,RF00012,,,,,,,,,
ENSG00000189196,LINC00994,-0.00225186,0.986563788,0.999962927,-0.337848828,,,,,
ENSG00000241572,PRICKLE2-AS1,,,,,,,,,
ENSG00000241101,PRICKLE2-AS2,,,,,,,,,
ENSG00000239926,PRDX3P4,,,,,,,,,
ENSG00000226017,PRICKLE2-AS3,,,,,,,,,
ENSG00000244564,AC096888.1,,,,,,,,,
ENSG00000212340,RNU6-739P,,,,,,,,,
ENSG00000241158,ADAMTS9-AS1,0.044024896,0.808995921,0.999962927,2.385303962,,,,,
ENSG00000243149,LINC02040,0.017377377,0.896175352,0.999962927,Inf,,,,,
ENSG00000244226,ILF2P1,,,,,,,,,
ENSG00000223409,RPL17P17,,,,,,,,,
ENSG00000272610,MAGI1-IT1,0.153632173,0.575715625,0.999962927,1.18520516,,,,,
ENSG00000240175,MAGI1-AS1,,,,,,,,,
ENSG00000202071,RF00019,,,,,,,,,
ENSG00000203647,AC106827.1,,,,,,,,,
ENSG00000206759,RNU6-787P,,,,,,,,,
ENSG00000241587,RN7SL482P,-0.011689026,0.937962196,0.999962927,-0.488862459,,,,,
ENSG00000271174,AC104440.1,,,,,,,,,
ENSG00000214560,RPL21P41,,,,,,,,,
ENSG00000285738,AC098969.1,-0.09165856,0.68792706,0.999962927,-1.341238452,,,,,
ENSG00000283298,MIR4272,,,,,,,,,
ENSG00000241884,AC114401.1,,,,,,,,,
ENSG00000242510,NDUFB4P1,,,,,,,,,
ENSG00000214552,COPS8P2,0.002115466,0.987350995,0.999962927,-0.205358615,,,,,
ENSG00000240568,AC107626.1,,,,,,,,,
ENSG00000244640,AC096922.1,,,,,,,,,
ENSG00000241506,PSMC1P1,0.237032155,0.478199369,0.999962927,0.439962256,,,,,
ENSG00000252828,RNA5SP135,,,,,,,,,
ENSG00000265355,MIR3136,0.002771731,0.983427379,0.999962927,0.294147016,,,,,
ENSG00000239263,RBM43P1,-0.18909939,0.302528402,0.999962927,-4.336654865,,,,,
ENSG00000240265,AC099328.1,,,,,,,,,
ENSG00000240842,AC099328.2,,,,,,,,,
ENSG00000241667,AC104445.1,-0.174770264,0.441128182,0.999962927,-2.767014925,,,,,
ENSG00000241665,RN7SL418P,,,,,,,,,
ENSG00000240405,SAMMSON,0.253768602,0.43260291,0.999962927,0.852991809,,,,,
ENSG00000271034,AC139700.1,,,,,,,,,
ENSG00000242728,UQCRHP4,,,,,,,,,
ENSG00000242120,MDFIC2,,,,,,,,,
ENSG00000240156,COX6CP6,,,,,,,,,
ENSG00000243873,HMGB1P36,-0.003025855,0.981892104,0.999962927,1.712016197,,,,,
ENSG00000206939,RNU6-281P,,,,,,,,,
ENSG00000285708,AC097634.4,,,,,,,,,
ENSG00000244203,FOXP1-AS1,0.015881134,0.905049289,0.999962927,Inf,,,,,
ENSG00000221264,MIR1284,,,,,,,,,
ENSG00000274387,AC097634.2,,,,,,,,,
ENSG00000242094,FOXP1-IT1,-0.449196191,0.14230204,0.999962927,-1.392730222,,,,,
ENSG00000270562,AC097634.1,-0.16272473,0.626118856,0.999962927,-0.378882887,,,,,
ENSG00000163421,PROK2,-0.173518694,0.58152149,0.999962927,-0.438956448,,,,,
ENSG00000239250,RN7SL271P,,,,,,,,,
ENSG00000244130,UBE2Q2P9,,,,,,,,,
ENSG00000273461,AC105265.3,,,,,,,,,
ENSG00000276471,AC105265.4,-0.077043202,0.646061335,0.999962927,-3.170649777,,,,,
ENSG00000239350,AC105265.1,,,,,,,,,
ENSG00000242609,AC105265.2,,,,,,,,,
ENSG00000243083,LINC00870,0.083628452,0.801802399,0.999962927,0.259642,,,,,
ENSG00000272774,AC112219.2,0.420910235,0.194390985,0.999962927,1.577535817,,,,,
ENSG00000242618,AC112219.1,,,,,,,,,
ENSG00000260670,AC134508.1,,,,,,,,,
ENSG00000244345,AC104435.2,0.062547523,0.682970064,0.999962927,Inf,,,,,
ENSG00000199469,RNU1-62P,,,,,,,,,
ENSG00000239568,AC104435.1,,,,,,,,,
ENSG00000222838,RNA5SP136,,,,,,,,,
ENSG00000241537,AC134050.1,,,,,,,,,
ENSG00000240135,PSMD12P,,,,,,,,,
ENSG00000271266,LAPTM4BP2,,,,,,,,,
ENSG00000276890,RF00017,,,,,,,,,
ENSG00000238959,RNU7-19P,,,,,,,,,
ENSG00000255423,EBLN2,-0.199852086,0.549676817,0.999962927,-0.527404804,,,,,
ENSG00000252651,RNU6-557P,,,,,,,,,
ENSG00000223247,RNU2-64P,,,,,,,,,
ENSG00000182921,CCDC75P1,,,,,,,,,
ENSG00000252937,RNU6-1270P,,,,,,,,,
ENSG00000239119,RNU7-119P,,,,,,,,,
ENSG00000239677,PDZRN3-AS1,-0.03161481,0.812547515,0.999962927,#NAME?,,,,,
ENSG00000242364,AC108725.1,,,,,,,,,
ENSG00000242741,LINC02005,,,,,,,,,
ENSG00000278554,RF00017,,,,,,,,,
ENSG00000239454,LINC02047,-0.044270508,0.740156563,0.999962927,#NAME?,,,,,
ENSG00000223738,AC016930.1,,,,,,,,,
ENSG00000213452,AKR1B1P2,,,,,,,,,
ENSG00000241022,NIPA2P2,,,,,,,,,
ENSG00000242638,RN7SL294P,,,,,,,,,
ENSG00000266780,MIR4444-2,,,,,,,,,
ENSG00000213300,HNRNPA3P6,-0.099088458,0.757904609,0.999962927,0.129837679,,,,,
ENSG00000228868,MYLKP1,0.070426332,0.664353902,0.999962927,Inf,,,,,
ENSG00000243674,OR7E66P,-0.001335962,0.992030325,0.999962927,-0.325308326,,,,,
ENSG00000179799,OR7E22P,-0.050231285,0.857604676,0.999962927,-0.290372626,,,,,
ENSG00000230655,OR7E55P,,,,,,,,,
ENSG00000244699,AC139453.2,0.493839806,0.126021835,0.999962927,2.068319947,,,,,
ENSG00000240665,LSP1P2,,,,,,,,,
ENSG00000242953,AC139453.1,-0.018753705,0.906797315,0.999962927,-0.821376653,,,,,
ENSG00000238278,ALG1L6P,0.017377377,0.896175352,0.999962927,Inf,,,,,
ENSG00000239959,ENPP7P2,0.364622821,0.249944896,0.999962927,1.236037921,,,,,
ENSG00000243794,SNRPCP10,,,,,,,,,
ENSG00000272710,AC133041.1,0.230023704,0.458908093,0.999962927,0.430255736,,,,,
ENSG00000244674,RPS3AP15,,,,,,,,,
ENSG00000239383,AC108724.1,,,,,,,,,
ENSG00000244222,OR7E121P,,,,,,,,,
ENSG00000172971,UNC93B3,0.045161468,0.868792888,0.999962927,0.150340451,,,,,
ENSG00000282912,AC108724.2,,,,,,,,,
ENSG00000282511,CLUHP10,,,,,,,,,
ENSG00000283894,MIR1324,,,,,,,,,
ENSG00000241532,AGGF1P3,0.068750135,0.757787396,0.999962927,0.207618551,,,,,
ENSG00000241622,RARRES2P1,0.055282923,0.735744525,0.999962927,Inf,,,,,
ENSG00000172969,FRG2C,,,,,,,,,
ENSG00000236138,DUX4L26,,,,,,,,,
ENSG00000242516,LINC00960,0.320588929,0.332410376,0.999962927,0.981706784,,,,,
ENSG00000266396,MIR4273,,,,,,,,,
ENSG00000222883,RF00019,,,,,,,,,
ENSG00000240809,AC026877.1,0.075840751,0.81917851,0.999962927,0.215757806,,,,,
ENSG00000199520,RNU6-386P,,,,,,,,,
ENSG00000213450,VDAC1P7,,,,,,,,,
ENSG00000206891,RNU6-217P,,,,,,,,,
ENSG00000244461,LINC02077,,,,,,,,,
ENSG00000240573,AC117462.1,,,,,,,,,
ENSG00000243957,RN7SL647P,,,,,,,,,
ENSG00000222574,RN7SKP61,,,,,,,,,
ENSG00000240241,AC108752.1,,,,,,,,,
ENSG00000239226,MRPS17P3,,,,,,,,,
ENSG00000240752,AC055731.1,,,,,,,,,
ENSG00000240964,RN7SL751P,0.017514699,0.90460349,0.999962927,0.801245804,,,,,
ENSG00000265193,MIR3923,,,,,,,,,
ENSG00000243877,HMGB1P38,,,,,,,,,
ENSG00000271389,OSBPL9P1,,,,,,,,,
ENSG00000239699,HNRNPA3P8,,,,,,,,,
ENSG00000242586,AC108740.1,,,,,,,,,
ENSG00000242828,AC068756.1,0.029390086,0.826261506,0.999962927,1.662151172,,,,,
ENSG00000242781,LINC02050,,,,,,,,,
ENSG00000243694,LINC02027,,,,,,,,,
ENSG00000242145,AC099542.2,,,,,,,,,
ENSG00000241593,AC099542.1,0.01557985,0.906817564,0.999962927,Inf,,,,,
ENSG00000244281,AC107302.1,0.00893104,0.948222762,0.999962927,1.959617014,,,,,
ENSG00000222389,RNU2-28P,,,,,,,,,
ENSG00000241319,SETP6,,,,,,,,,
ENSG00000240404,AC017015.1,,,,,,,,,
ENSG00000242190,AC017015.2,,,,,,,,,
ENSG00000242009,AC129807.1,,,,,,,,,
ENSG00000239440,LINC02008,,,,,,,,,
ENSG00000241367,RPL7AP23,,,,,,,,,
ENSG00000241095,CYP51A1P1,,,,,,,,,
ENSG00000242195,SRRM1P2,,,,,,,,,
ENSG00000242641,LINC00971,,,,,,,,,
ENSG00000241776,AC117482.1,,,,,,,,,
ENSG00000242339,LINC02025,,,,,,,,,
ENSG00000264084,MIR5688,,,,,,,,,
ENSG00000241648,CADM2-AS2,,,,,,,,,
ENSG00000239519,CADM2-AS1,0.01557985,0.906817564,0.999962927,Inf,,,,,
ENSG00000243915,THAP12P2,0.094701673,0.660450527,0.999962927,1.95425133,,,,,
ENSG00000201410,RF00342,,,,,,,,,
ENSG00000251773,RNU6-1129P,,,,,,,,,
ENSG00000239767,AC108733.1,,,,,,,,,
ENSG00000222934,RN7SKP284,,,,,,,,,
ENSG00000241328,LINC02070,,,,,,,,,
ENSG00000277746,AC108706.1,,,,,,,,,
ENSG00000206538,VGLL3,0.372188361,0.265111044,0.999962927,0.758351996,,,,,
ENSG00000241293,PPATP1,-0.03161481,0.812547515,0.999962927,#NAME?,,,,,
ENSG00000264119,MIR4795,,,,,,,,,
ENSG00000064835,POU1F1,,,,,,,,,
ENSG00000239829,KRT8P25,,,,,,,,,
ENSG00000240902,APOOP2,,,,,,,,,
ENSG00000240255,PSMC1P6,,,,,,,,,
ENSG00000239572,AC108749.1,0.23576335,0.478509563,0.999962927,0.34227592,,,,,
ENSG00000200703,RNU6-873P,,,,,,,,,
ENSG00000221059,RNU6ATAC6P,,,,,,,,,
ENSG00000179097,HTR1F,0.331272864,0.320528383,0.999962927,0.684326622,,,,,
ENSG00000241535,CBX5P1,0.025698968,0.847233357,0.999962927,Inf,,,,,
ENSG00000242159,ABCF2P1,0.025911773,0.845979296,0.999962927,Inf,,,,,
ENSG00000283434,CSNKA2IP,0.021734148,0.944972828,0.999962927,-0.123370627,,,,,
ENSG00000207316,RF00019,,,,,,,,,
ENSG00000242365,NDUFA5P5,,,,,,,,,
ENSG00000242705,ICE2P2,,,,,,,,,
ENSG00000241861,GAPDHP50,,,,,,,,,
ENSG00000285780,AC109129.1,0.107629717,0.639010934,0.999962927,1.876034131,,,,,
ENSG00000240951,MTCO2P6,,,,,,,,,
ENSG00000240309,MTCO1P6,,,,,,,,,
ENSG00000212598,RF00012,,,,,,,,,
ENSG00000222490,RNU6-712P,,,,,,,,,
ENSG00000189002,PROS2P,,,,,,,,,
ENSG00000271024,HSPE1P19,,,,,,,,,
ENSG00000283367,RF01699,,,,,,,,,
ENSG00000283544,ABBA01000935.2,0.041034077,0.87861779,0.999962927,0.047617349,,,,,
ENSG00000251727,RNU6-488P,,,,,,,,,
ENSG00000201339,RF00019,,,,,,,,,
ENSG00000200366,RNU6-511P,,,,,,,,,
ENSG00000239614,HMGN1P7,,,,,,,,,
ENSG00000178750,STX19,-0.080711849,0.805808538,0.999962927,-0.439221603,,,,,
ENSG00000242457,RBBP4P2,0.044915088,0.737193837,0.999962927,Inf,,,,,
ENSG00000178660,ARMC10P1,-0.166221922,0.528614426,0.999962927,-1.418389024,,,,,
ENSG00000242911,AC140059.1,,,,,,,,,
ENSG00000234629,WDR82P1,,,,,,,,,
ENSG00000239589,LINC00879,,,,,,,,,
ENSG00000244048,RPS18P6,,,,,,,,,
ENSG00000244681,MTHFD2P1,0.014859459,0.914978685,0.999962927,2.060459289,,,,,
ENSG00000271671,AC107304.1,,,,,,,,,
ENSG00000243547,HNRNPKP4,-0.504383387,0.08752448,0.999962927,-2.700366724,,,,,
ENSG00000278103,MIR8060,,,,,,,,,
ENSG00000241815,AC107015.1,,,,,,,,,
ENSG00000199286,RNU6-1094P,,,,,,,,,
ENSG00000218754,RPL18AP8,,,,,,,,,
ENSG00000241018,RCC2P5,,,,,,,,,
ENSG00000176243,CDV3P1,,,,,,,,,
ENSG00000251172,AC117470.1,,,,,,,,,
ENSG00000282527,AC110491.3,0.031470859,0.813687404,0.999962927,Inf,,,,,
ENSG00000279658,AC110491.2,0.020537364,0.87752655,0.999962927,Inf,,,,,
ENSG00000285614,AC026100.1,0.041283875,0.899558168,0.999962927,-0.041767304,,,,,
ENSG00000183185,GABRR3,,,,,,,,,
ENSG00000250750,OR5BM1P,,,,,,,,,
ENSG00000213439,OR5AC1,,,,,,,,,
ENSG00000196578,OR5AC2,,,,,,,,,
ENSG00000249225,AC117460.1,,,,,,,,,
ENSG00000251090,OR5AC4P,,,,,,,,,
ENSG00000248365,POU5F1P7,,,,,,,,,
ENSG00000231192,OR5H1,,,,,,,,,
ENSG00000236032,OR5H14,,,,,,,,,
ENSG00000233412,OR5H15,,,,,,,,,
ENSG00000249321,OR5H5P,,,,,,,,,
ENSG00000249975,OR5H3P,,,,,,,,,
ENSG00000248507,OR5H4P,,,,,,,,,
ENSG00000251088,AC117473.1,,,,,,,,,
ENSG00000187900,OR5H7P,,,,,,,,,
ENSG00000230301,OR5H6,,,,,,,,,
ENSG00000197938,OR5H2,,,,,,,,,
ENSG00000232535,OR5H8,,,,,,,,,
ENSG00000196098,OR5K4,,,,,,,,,
ENSG00000206536,OR5K3,,,,,,,,,
ENSG00000244653,UBFD1P1,,,,,,,,,
ENSG00000232382,OR5K1,,,,,,,,,
ENSG00000231861,OR5K2,,,,,,,,,
ENSG00000285635,AC021660.3,-0.05157201,0.699438167,0.999962927,#NAME?,,,,,
ENSG00000248839,AC021660.2,-0.004671141,0.975883154,0.999962927,-0.394939223,,,,,
ENSG00000250562,RPL38P4,-0.279662682,0.184930277,0.999962927,-3.412960762,,,,,
ENSG00000154165,GPR15,0.019841086,0.88161122,0.999962927,Inf,,,,,
ENSG00000240827,AC021660.1,,,,,,,,,
ENSG00000244153,WWP1P1,-0.010444278,0.937512833,0.999962927,-3.506833646,,,,,
ENSG00000249274,PDLIM1P4,-0.119608156,0.696095277,0.999962927,-0.591719,,,,,
ENSG00000206712,RNU6-26P,-0.006360274,0.962044113,0.999962927,-0.696410951,,,,,
ENSG00000239462,AC091212.1,0.05643572,0.71657267,0.999962927,Inf,,,,,
ENSG00000207331,RNU6-1263P,,,,,,,,,
ENSG00000240476,LINC00973,0.025792274,0.846665979,0.999962927,Inf,,,,,
ENSG00000275108,RF00066,,,,,,,,,
ENSG00000241305,ACTG1P13,,,,,,,,,
ENSG00000240572,AC107297.1,,,,,,,,,
ENSG00000243296,AC078828.1,,,,,,,,,
ENSG00000243089,AC107029.1,,,,,,,,,
ENSG00000244464,AC107029.2,,,,,,,,,
ENSG00000144810,COL8A1,-0.202520003,0.543430541,0.999962927,-0.461740682,,,,,
ENSG00000273374,AC069222.1,-0.399952524,0.231169173,0.999962927,-0.677445655,,,,,
ENSG00000264897,MIR3921,,,,,,,,,
ENSG00000235156,TMEM30CP,0.01918065,0.885498921,0.999962927,Inf,,,,,
ENSG00000277000,DUSP12P1,,,,,,,,,
ENSG00000243974,VTI1BP1,-0.035806021,0.788319126,0.999962927,#NAME?,,,,,
ENSG00000144820,ADGRG7,,,,,,,,,
ENSG00000252989,RF00322,,,,,,,,,
ENSG00000243495,GMFBP1,,,,,,,,,
ENSG00000213431,AC080014.1,,,,,,,,,
ENSG00000201642,RNU6-865P,,,,,,,,,
ENSG00000242573,ACTR3P3,,,,,,,,,
ENSG00000081148,IMPG2,-0.284978822,0.392063112,0.999962927,-0.58555402,,,,,
ENSG00000241738,ZNF90P1,,,,,,,,,
ENSG00000232830,AC110994.1,,,,,,,,,
ENSG00000282978,AC110994.2,0.065707182,0.678028515,0.999962927,Inf,,,,,
ENSG00000201554,RF00019,,,,,,,,,
ENSG00000175841,FAM172BP,,,,,,,,,
ENSG00000243396,AC084198.1,0.01557985,0.906817564,0.999962927,Inf,,,,,
ENSG00000252348,RNU6-1256P,,,,,,,,,
ENSG00000212319,RF00019,,,,,,,,,
ENSG00000201511,RF00019,,,,,,,,,
ENSG00000201121,RNY1P12,0.028654924,0.830023488,0.999962927,Inf,,,,,
ENSG00000249474,AC020651.1,,,,,,,,,
ENSG00000214407,LINC02085,,,,,,,,,
ENSG00000202177,RF00019,,,,,,,,,
ENSG00000241280,AC106712.1,,,,,,,,,
ENSG00000170044,ZPLD1,0.015787381,0.9055958,0.999962927,Inf,,,,,
ENSG00000241754,AC108748.1,,,,,,,,,
ENSG00000201065,RNU6-461P,,,,,,,,,
ENSG00000201922,RNU1-43P,,,,,,,,,
ENSG00000236691,NDUFA4P2,,,,,,,,,
ENSG00000265328,MIR548AB,,,,,,,,,
ENSG00000240107,AC046144.1,,,,,,,,,
ENSG00000243195,TUBBP11,,,,,,,,,
ENSG00000214405,RAP1BP2,,,,,,,,,
ENSG00000243635,AC091804.1,,,,,,,,,
ENSG00000244652,AC079382.1,,,,,,,,,
ENSG00000200610,RF00019,,,,,,,,,
ENSG00000200361,RF00019,,,,,,,,,
ENSG00000239997,FCF1P3,,,,,,,,,
ENSG00000241787,MTND4P16,-0.010584593,0.936689061,0.999962927,-2.452421544,,,,,
ENSG00000239632,MTND4LP3,,,,,,,,,
ENSG00000242214,MTND3P6,,,,,,,,,
ENSG00000242836,MTCO3P35,,,,,,,,,
ENSG00000249580,MTATP6P22,,,,,,,,,
ENSG00000243658,MTND5P16,,,,,,,,,
ENSG00000240034,MTND6P6,0.007211494,0.969848119,0.999962927,0.065816514,,,,,
ENSG00000250630,MTCO1P35,0.007123836,0.957455886,0.999962927,0.274260958,,,,,
ENSG00000239586,MTND1P16,,,,,,,,,
ENSG00000240796,MTND2P14,,,,,,,,,
ENSG00000252626,RNU6-1308P,,,,,,,,,
ENSG00000239455,AC074043.1,0.636430902,0.045016966,0.999962927,3.080714847,,,,,
ENSG00000241218,AC063944.2,0.027148974,0.838762761,0.999962927,Inf,,,,,
ENSG00000138483,CCDC54,,,,,,,,,
ENSG00000240423,LINC00636,0.241448543,0.463789112,0.999962927,0.399742757,,,,,
ENSG00000241469,LINC00635,-0.070446984,0.670415147,0.999962927,-2.108079514,,,,,
ENSG00000271856,LINC01215,0.249225887,0.383574767,0.999962927,1.378246151,,,,,
ENSG00000114455,HHLA2,0.631456666,0.047753641,0.999962927,1.990113609,,,,,
ENSG00000243188,HNRNPA1P17,,,,,,,,,
ENSG00000241634,AC069499.1,0.105381918,0.65787285,0.999962927,0.021172379,,,,,
ENSG00000202379,RF00156,,,,,,,,,
ENSG00000276763,AC069499.2,,,,,,,,,
ENSG00000241777,AC092185.1,,,,,,,,,
ENSG00000163515,RETNLB,,,,,,,,,
ENSG00000163519,TRAT1,0.149391946,0.482515768,0.999962927,Inf,,,,,
ENSG00000138472,GUCA1C,-0.026345476,0.89342306,0.999962927,-0.544220697,,,,,
ENSG00000114487,MORC1,-0.140585971,0.55314011,0.999962927,-1.251695167,,,,,
ENSG00000221633,RF00012,,,,,,,,,
ENSG00000239314,MORC1-AS1,,,,,,,,,
ENSG00000241224,C3orf85,,,,,,,,,
ENSG00000261364,AC063923.2,,,,,,,,,
ENSG00000252889,RNU6-1236P,,,,,,,,,
ENSG00000239288,AC063923.1,,,,,,,,,
ENSG00000163530,DPPA2,,,,,,,,,
ENSG00000277635,RF00017,,,,,,,,,
ENSG00000121570,DPPA4,-0.288105082,0.239678331,0.999962927,-2.082787513,,,,,
ENSG00000241257,AC124945.1,,,,,,,,,
ENSG00000244561,AC092905.1,,,,,,,,,
ENSG00000230618,H3F3AP3,,,,,,,,,
ENSG00000228980,LINC01205,,,,,,,,,
ENSG00000244196,PPIAP15,,,,,,,,,
ENSG00000265956,MIR4445,,,,,,,,,
ENSG00000242029,AC078980.1,,,,,,,,,
ENSG00000271249,DIMT1P1,,,,,,,,,
ENSG00000214380,AC068781.1,,,,,,,,,
ENSG00000243945,AC078918.1,,,,,,,,,
ENSG00000240895,AC117430.1,,,,,,,,,
ENSG00000221206,RNU6ATAC15P,,,,,,,,,
ENSG00000244722,RPSAP29,0.021127323,0.874052678,0.999962927,Inf,,,,,
ENSG00000201426,RF00019,-0.03161481,0.812547515,0.999962927,#NAME?,,,,,
ENSG00000153283,CD96,-0.460422753,0.1638961,0.999962927,-1.077396226,,,,,
ENSG00000239311,AC092916.1,,,,,,,,,
ENSG00000244142,ATP6V0CP2,,,,,,,,,
ENSG00000240787,AC092916.2,,,,,,,,,
ENSG00000177494,ZBED2,0.023109425,0.862385583,0.999962927,Inf,,,,,
ENSG00000244720,AC055748.1,,,,,,,,,
ENSG00000240766,PLCXD2-AS1,,,,,,,,,
ENSG00000239439,RFKP2,,,,,,,,,
ENSG00000176040,TMPRSS7,-0.057771555,0.835425162,0.999962927,-0.327011694,,,,,
ENSG00000114529,C3orf52,0.214620453,0.498483211,0.999962927,0.340318087,,,,,
ENSG00000207940,MIR567,,,,,,,,,
ENSG00000174500,GCSAM,-0.166654002,0.379333227,0.999962927,-4.8503172,,,,,
ENSG00000261488,TBILA,0.076862338,0.727554809,0.999962927,0.995796541,,,,,
ENSG00000172139,SLC9C1,-0.017707275,0.894489305,0.999962927,-0.235531077,,,,,
ENSG00000244144,AC128688.1,,,,,,,,,
ENSG00000239482,AC112487.1,0.008700651,0.960635624,0.999962927,0.859509462,,,,,
ENSG00000283669,AC112487.2,,,,,,,,,
ENSG00000243081,AC092894.1,,,,,,,,,
ENSG00000186265,BTLA,0.168702452,0.581362825,0.999962927,0.408851761,,,,,
ENSG00000242525,OR7E100P,,,,,,,,,
ENSG00000242308,AC048334.1,,,,,,,,,
ENSG00000240893,LINC02042,0.025698968,0.847233357,0.999962927,Inf,,,,,
ENSG00000242770,CD200R1L-AS1,,,,,,,,,
ENSG00000206531,CD200R1L,0.033883077,0.799782465,0.999962927,Inf,,,,,
ENSG00000163606,CD200R1,0.193807292,0.518029778,0.999962927,0.696641422,,,,,
ENSG00000272844,AC074044.1,0.222949903,0.495410533,0.999962927,0.52557589,,,,,
ENSG00000243483,AC078785.3,,,,,,,,,
ENSG00000241219,AC078785.2,,,,,,,,,
ENSG00000243795,LINC02044,0.019483491,0.883739774,0.999962927,Inf,,,,,
ENSG00000240751,AC026348.1,,,,,,,,,
ENSG00000285943,AC112128.1,-0.618972051,0.058935111,0.999962927,-0.858282256,,,,,
ENSG00000243849,CFAP44-AS1,,,,,,,,,
ENSG00000275670,MIR8076,,,,,,,,,
ENSG00000163611,SPICE1,0.358401026,0.214084378,0.999962927,0.365677471,,,,,
ENSG00000239453,SIDT1-AS1,,,,,,,,,
ENSG00000265253,MIR4446,,,,,,,,,
ENSG00000241529,RN7SL767P,-0.006926442,0.958551664,0.999962927,-1.310701543,,,,,
ENSG00000239280,AC108693.1,-0.010696597,0.936013417,0.999962927,-2.520570828,,,,,
ENSG00000242659,AC108693.2,0.021937835,0.869285282,0.999962927,Inf,,,,,
ENSG00000240776,AC079944.1,0.079009181,0.739721411,0.999962927,0.559383338,,,,,
ENSG00000241889,AC079944.2,0.315956774,0.293161502,0.999962927,1.807085067,,,,,
ENSG00000240375,VPS26AP1,-0.016719041,0.900342318,0.999962927,-1.332287277,,,,,
ENSG00000273394,AC128687.2,-0.024734058,0.925486878,0.999962927,-0.221786631,,,,,
ENSG00000270880,AC128687.1,0.024665279,0.853288177,0.999962927,Inf,,,,,
ENSG00000285836,AC092896.2,0.045743247,0.786268769,0.999962927,1.174277296,,,,,
ENSG00000240912,AC092896.1,,,,,,,,,
ENSG00000151577,DRD3,0.017377377,0.896175352,0.999962927,Inf,,,,,
ENSG00000241490,AC093010.2,0.023787722,0.858427394,0.999962927,Inf,,,,,
ENSG00000240487,AC093010.1,,,,,,,,,
ENSG00000174255,ZNF80,0.076949379,0.72300884,0.999962927,1.329842169,,,,,
ENSG00000181847,TIGIT,-0.138395898,0.672833992,0.999962927,-0.334955948,,,,,
ENSG00000259976,AC093010.3,,,,,,,,,
ENSG00000284134,MIR568,,,,,,,,,
ENSG00000241560,ZBTB20-AS1,,,,,,,,,
ENSG00000242290,ZBTB20-AS5,,,,,,,,,
ENSG00000241295,ZBTB20-AS2,,,,,,,,,
ENSG00000264623,MIR4796,,,,,,,,,
ENSG00000239946,ZBTB20-AS3,,,,,,,,,
ENSG00000240002,YBX1P3,,,,,,,,,
ENSG00000242767,ZBTB20-AS4,0.161926353,0.563390896,0.999962927,0.125676296,,,,,
ENSG00000242880,AC046136.1,0.191071154,0.489306358,0.999962927,0.434930869,,,,,
ENSG00000244157,EIF4E2P2,,,,,,,,,
ENSG00000241596,AC092468.1,,,,,,,,,
ENSG00000243359,RN7SL815P,,,,,,,,,
ENSG00000240922,LSAMP-AS1,,,,,,,,,
ENSG00000241397,LINC00903,,,,,,,,,
ENSG00000241156,RN7SL582P,-0.022217317,0.874392888,0.999962927,0.285716812,,,,,
ENSG00000198406,BZW1P2,0.1700438,0.609926736,0.999962927,0.339767198,,,,,
ENSG00000243197,TUSC7,,,,,,,,,
ENSG00000278072,RF01879,,,,,,,,,
ENSG00000265433,MIR4447,,,,,,,,,
ENSG00000274732,RF01884,,,,,,,,,
ENSG00000242385,LINC00901,,,,,,,,,
ENSG00000200372,RNU5E-8P,-0.120787581,0.696013259,0.999962927,-0.364215379,,,,,
ENSG00000243014,PTMAP8,-0.032059751,0.810375801,0.999962927,-2.48624506,,,,,
ENSG00000206889,RNU6-1200P,,,,,,,,,
ENSG00000240393,AC092691.2,0.115856019,0.681784358,0.999962927,1.386511647,,,,,
ENSG00000241213,LINC02024,0.020885316,0.923116853,0.999962927,0.087684798,,,,,
ENSG00000242816,AC092691.3,,,,,,,,,
ENSG00000243276,AC068633.1,0.008859827,0.947107534,0.999962927,2.267924024,,,,,
ENSG00000239877,IGSF11-AS1,,,,,,,,,
ENSG00000163424,TEX55,,,,,,,,,
ENSG00000251012,AC083800.1,,,,,,,,,
ENSG00000114638,UPK1B,0.150450558,0.44880734,0.999962927,2.545231879,,,,,
