gene,gene_name,BA20_THp_HA_vs_AD.l2fc,BA20_THp_HA_vs_AD.pval,BA20_THp_HA_vs_AD.padj,BA20_THp_HA_vs_AD.raw_l2fc,,,,,
ENSG00000221442,MIR548F4,,,,,,,,,
ENSG00000230190,AC005518.1,-0.137165278,0.596539727,,-2.176738005,,,,,
ENSG00000270634,AC005518.2,,,,,,,,,
ENSG00000207318,RNU6-1184P,,,,,,,,,
ENSG00000251936,RNA5SP249,,,,,,,,,
ENSG00000242266,RN7SL456P,-0.084083469,0.802301688,,0.034541616,,,,,
ENSG00000199370,RF00012,,,,,,,,,
ENSG00000243374,RN7SL72P,,,,,,,,,
ENSG00000274133,AC083849.1,,,,,,,,,
ENSG00000283504,AC006974.1,,,,,,,,,
ENSG00000283648,AC006974.2,-0.025270495,0.918423564,,1.58993089,,,,,
ENSG00000213210,AC005229.2,,,,,,,,,
ENSG00000170279,C7orf33,,,,,,,,,
ENSG00000213209,AC005229.1,,,,,,,,,
ENSG00000270200,AC005229.3,,,,,,,,,
ENSG00000251712,RNU7-20P,,,,,,,,,
ENSG00000275586,RF00017,,,,,,,,,
ENSG00000239468,RN7SL569P,,,,,,,,,
ENSG00000286180,AC073140.2,,,,,,,,,
ENSG00000286171,AC073140.1,-0.076308718,0.707565537,,-3.368790367,,,,,
ENSG00000252316,RNY4,-0.038703052,0.907863054,,-0.098591109,,,,,
ENSG00000202354,RNY3,,,,,,,,,
ENSG00000202528,RNU6-650P,,,,,,,,,
ENSG00000234565,COX6B1P1,,,,,,,,,
ENSG00000240877,RN7SL521P,-0.533715928,0.152431488,,-0.57390522,,,,,
ENSG00000239719,AC004890.1,0.127359138,0.738018526,,0.872808736,,,,,
ENSG00000271664,AC004890.3,,,,,,,,,
ENSG00000231397,AC004941.2,,,,,,,,,
ENSG00000215311,NPM1P12,,,,,,,,,
ENSG00000228151,AC004941.1,-0.035067673,0.863051534,,-0.468266841,,,,,
ENSG00000261842,AC073314.1,0.032691434,0.907715872,,1.526737113,,,,,
ENSG00000280149,AC004877.2,-0.053527928,0.889138914,,-0.003801065,,,,,
ENSG00000273293,AC093458.1,-0.111221936,0.771493876,,-0.229162005,,,,,
ENSG00000279536,AC093458.2,0.392866551,0.339681696,,0.750972964,,,,,
ENSG00000273011,AC092681.3,-0.006936883,0.978568141,,0.03507775,,,,,
ENSG00000224016,AC092681.1,0.08761556,0.830834966,,0.113400569,,,,,
ENSG00000260555,AC092681.2,-0.106424391,0.6016161,,-4.014741562,,,,,
ENSG00000241449,AC092666.1,0.050911577,0.832942285,,Inf,,,,,
ENSG00000276538,AC092666.2,0.222742658,0.577925588,,1.235084326,,,,,
ENSG00000261305,AC005586.2,-0.005038247,0.990373508,,0.198189585,,,,,
ENSG00000240449,AC005586.1,-0.312699677,0.43917828,,-0.900491337,,,,,
ENSG00000284041,AC073111.3,0.014997291,0.941225592,,Inf,,,,,
ENSG00000284048,AC073111.4,,,,,,,,,
ENSG00000239377,AC073111.1,,,,,,,,,
ENSG00000271582,AC073111.2,,,,,,,,,
ENSG00000213205,STRADBP1,,,,,,,,,
ENSG00000243853,ALDH7A1P3,,,,,,,,,
ENSG00000271568,AC069304.3,,,,,,,,,
ENSG00000232361,AC069304.1,,,,,,,,,
ENSG00000270990,AC069304.2,,,,,,,,,
ENSG00000281887,GIMAP1-GIMAP5,,,,,,,,,
ENSG00000196329,GIMAP5,-0.734705112,0.062279133,,-1.141128196,,,,,
ENSG00000177590,GIMAP3P,,,,,,,,,
ENSG00000241134,BET1P1,-0.043673026,0.82984533,,-3.658682569,,,,,
ENSG00000002726,AOC1,,,,,,,,,
ENSG00000243433,AC010973.1,,,,,,,,,
ENSG00000244151,AC010973.2,0.127651214,0.742801959,,0.178959517,,,,,
ENSG00000164900,GBX1,0.126590789,0.668159179,,Inf,,,,,
ENSG00000146926,ASB10,-0.043673028,0.829845321,,-0.310644211,,,,,
ENSG00000278685,IQCA1L,-0.202078554,0.550043987,,-1.347214342,,,,,
ENSG00000285480,AC021097.2,0.047159978,0.856791315,,2.346961485,,,,,
ENSG00000285292,ABCF2,-0.225627374,0.525745337,,-0.895432127,,,,,
ENSG00000284191,MIR671,,,,,,,,,
ENSG00000243018,AC005486.1,0.132119728,0.74922504,,0.656549029,,,,,
ENSG00000243836,WDR86-AS1,0.07309166,0.857804651,,-0.280575907,,,,,
ENSG00000241456,AC005996.1,,,,,,,,,
ENSG00000265810,MIR3907,,,,,,,,,
ENSG00000241959,RN7SL76P,-0.039316498,0.907104596,,0.404844698,,,,,
ENSG00000240132,ETF1P2,,,,,,,,,
ENSG00000242048,AC093583.1,0.083035351,0.685409825,,Inf,,,,,
ENSG00000212219,RNU6-604P,,,,,,,,,
ENSG00000222941,RF00019,,,,,,,,,
ENSG00000227562,AC074257.1,,,,,,,,,
ENSG00000276213,RF00017,,,,,,,,,
ENSG00000229591,AC006017.1,0.320201668,0.363275751,,3.353623454,,,,,
ENSG00000213188,YBX1P4,-0.009735415,0.961885365,,0.923700279,,,,,
ENSG00000270405,AC104692.2,0.215788595,0.528282085,,1.517011251,,,,,
ENSG00000204894,AC104692.1,0.006002576,0.976438819,,Inf,,,,,
ENSG00000241007,SEPT7P6,-0.047087354,0.816761221,,-2.919009108,,,,,
ENSG00000253088,RF00019,,,,,,,,,
ENSG00000241735,FABP5P3,-0.21278338,0.600010129,,-0.825842359,,,,,
ENSG00000020219,CCT8L1P,-0.030911695,0.879192289,,0.021671977,,,,,
ENSG00000231139,AC104843.2,,,,,,,,,
ENSG00000285912,AC104843.3,,,,,,,,,
ENSG00000199404,RNA5SP250,,,,,,,,,
ENSG00000225416,AC104843.1,0.016352533,0.935923434,,Inf,,,,,
ENSG00000212590,RF00568,,,,,,,,,
ENSG00000196584,XRCC2,0.256741031,0.48894809,,0.415310682,,,,,
ENSG00000214003,ATP5PBP3,,,,,,,,,
ENSG00000244328,RN7SL845P,,,,,,,,,
ENSG00000224104,AC079809.1,,,,,,,,,
ENSG00000234722,LINC01287,,,,,,,,,
ENSG00000285524,AC073236.1,0.229220582,0.582520563,,0.657187345,,,,,
ENSG00000233489,PAXBP1P1,,,,,,,,,
ENSG00000226509,AC005588.1,,,,,,,,,
ENSG00000270114,AC006019.3,,,,,,,,,
ENSG00000203335,AC006019.1,0.002135016,0.991618052,,Inf,,,,,
ENSG00000233363,AC006019.2,,,,,,,,,
ENSG00000236408,AC073336.1,,,,,,,,,
ENSG00000272760,AC093726.1,,,,,,,,,
ENSG00000273183,AC093726.2,-0.723156828,0.041384532,,-0.916951043,,,,,
ENSG00000283339,AC093726.3,,,,,,,,,
ENSG00000274637,AC092628.2,,,,,,,,,
ENSG00000228806,AC092628.1,,,,,,,,,
ENSG00000201066,RN7SKP280,,,,,,,,,
ENSG00000217825,AC099552.1,,,,,,,,,
ENSG00000228521,AC099552.3,,,,,,,,,
ENSG00000278998,AC099552.4,,,,,,,,,
ENSG00000225612,AC099552.2,,,,,,,,,
ENSG00000204960,BLACE,,,,,,,,,
ENSG00000236544,AC008060.3,0.002135016,0.991618052,,Inf,,,,,
ENSG00000164778,EN2,-0.718990166,0.085236374,,-1.46033272,,,,,
ENSG00000146910,CNPY1,,,,,,,,,
ENSG00000283128,AC009403.2,0.941140438,0.022016302,,1.568771684,,,,,
ENSG00000227365,AC008060.2,,,,,,,,,
ENSG00000204876,AC021218.1,0.079362693,0.758602314,,2.377583874,,,,,
ENSG00000207061,RF00019,,,,,,,,,
ENSG00000270584,AC093813.1,,,,,,,,,
ENSG00000279418,LINC00244,,,,,,,,,
ENSG00000234450,AC005534.2,,,,,,,,,
ENSG00000224903,AC005534.1,-0.369130636,0.376506126,,-0.591573135,,,,,
ENSG00000206938,RNU4-31P,,,,,,,,,
ENSG00000230033,AC006357.1,,,,,,,,,
ENSG00000130675,MNX1,,,,,,,,,
ENSG00000235029,MNX1-AS2,-0.472440168,0.212116713,,-2.127137138,,,,,
ENSG00000243479,MNX1-AS1,,,,,,,,,
ENSG00000236102,AC006967.2,,,,,,,,,
ENSG00000229365,AC006967.1,,,,,,,,,
ENSG00000269446,AC006967.3,,,,,,,,,
ENSG00000225224,RPS27AP12,-0.301628478,0.342019181,,-2.353903689,,,,,
ENSG00000236018,AC004898.1,,,,,,,,,
ENSG00000224629,AC004975.1,,,,,,,,,
ENSG00000229660,AC004975.2,,,,,,,,,
ENSG00000234210,AC006372.3,0.388740586,0.307905478,,2.576600002,,,,,
ENSG00000223872,AC006372.1,-0.00161214,0.993670431,,Inf,,,,,
ENSG00000233191,AC006372.2,0.181510584,0.576955829,,Inf,,,,,
ENSG00000280266,AC006372.4,,,,,,,,,
ENSG00000207960,MIR153-2,,,,,,,,,
ENSG00000222012,AC005481.1,0.022386799,0.912409878,,Inf,,,,,
ENSG00000231515,AC006003.1,,,,,,,,,
ENSG00000233038,AC011899.2,0.29815744,0.447634726,,2.036988276,,,,,
ENSG00000272839,AC011899.3,0.017280603,0.932319126,,Inf,,,,,
ENSG00000285821,AC011899.4,,,,,,,,,
ENSG00000231980,AC011899.1,,,,,,,,,
ENSG00000207637,MIR595,,,,,,,,,
ENSG00000225365,AC078942.1,0.003075229,0.991904304,,-1.339131716,,,,,
ENSG00000232715,LINC01022,,,,,,,,,
ENSG00000265598,MIR5707,0.015141536,0.940662553,,Inf,,,,,
ENSG00000224324,THAP5P1,,,,,,,,,
ENSG00000228030,AC019084.1,,,,,,,,,
ENSG00000231419,LINC00689,-0.135094799,0.726071535,,0.015847109,,,,,
ENSG00000229435,PIP5K1P2,,,,,,,,,
ENSG00000228572,AL954722.1,,,,,,,,,
ENSG00000281849,AL732314.6,-0.15276288,0.587917766,,-1.977226491,,,,,
ENSG00000275287,RF00017,-0.021893072,0.930722,,1.743141544,,,,,
ENSG00000280767,AL732314.4,0.299221744,0.471489848,,1.168989691,,,,,
ENSG00000234958,FABP5P13,,,,,,,,,
ENSG00000229232,KRT18P53,,,,,,,,,
ENSG00000185960,SHOX,0.017634494,0.930909421,,Inf,,,,,
ENSG00000237531,AL672277.1,-0.838238849,0.029116336,,-2.643322207,,,,,
ENSG00000225661,RPL14P5,,,,,,,,,
ENSG00000205755,CRLF2,-0.004640518,0.981781004,,Inf,,,,,
ENSG00000265658,MIR3690,,,,,,,,,
ENSG00000223274,RNA5SP498,,,,,,,,,
ENSG00000236871,LINC00106,0.168062921,0.655174025,,0.216989935,,,,,
ENSG00000182162,P2RY8,-0.522969509,0.199600341,,-0.59039566,,,,,
ENSG00000196433,ASMT,0.157793649,0.700855084,,0.498578433,,,,,
ENSG00000223511,AL683807.1,-0.054842621,0.797583637,,-1.645059267,,,,,
ENSG00000234622,AL683807.2,,,,,,,,,
ENSG00000223571,DHRSX-IT1,-0.14932625,0.679023606,,-0.315618677,,,,,
ENSG00000277120,MIR6089,,,,,,,,,
ENSG00000223773,CD99P1,-0.067066546,0.858684849,,-0.130977588,,,,,
ENSG00000230542,LINC00102,,,,,,,,,
ENSG00000124343,XG,0.084033349,0.777132999,,2.442634645,,,,,
ENSG00000235483,GYG2-AS1,,,,,,,,,
ENSG00000229851,ARSD-AS1,,,,,,,,,
ENSG00000205667,ARSH,0.013412126,0.947404432,,Inf,,,,,
ENSG00000239228,RN7SL578P,,,,,,,,,
ENSG00000230249,AC112653.1,,,,,,,,,
ENSG00000213487,ASS1P4,,,,,,,,,
ENSG00000212214,SNORA48B,,,,,,,,,
ENSG00000207435,RNU6-114P,,,,,,,,,
ENSG00000207332,RNU6-146P,,,,,,,,,
ENSG00000207320,RF00019,,,,,,,,,
ENSG00000236188,PRKX-AS1,,,,,,,,,
ENSG00000182888,AC007685.1,,,,,,,,,
ENSG00000225722,BX890604.1,,,,,,,,,
ENSG00000236513,AC074035.1,,,,,,,,,
ENSG00000235039,MTND6P12,,,,,,,,,
ENSG00000226313,MTCYBP12,,,,,,,,,
ENSG00000238193,AC112656.1,,,,,,,,,
ENSG00000201660,RF00401,,,,,,,,,
ENSG00000236120,AC110995.1,0.919728452,0.025518394,,2.060081478,,,,,
ENSG00000252291,RF00322,-0.089480685,0.659708637,,#NAME?,,,,,
ENSG00000265284,MIR4770,,,,,,,,,
ENSG00000237730,AC078991.1,,,,,,,,,
ENSG00000169059,VCX3A,0.115780735,0.700982502,,1.835035646,,,,,
ENSG00000231217,AC097347.1,-0.342536959,0.305511766,,-2.920963684,,,,,
ENSG00000237490,RPS27AP17,,,,,,,,,
ENSG00000228550,AC073583.1,,,,,,,,,
ENSG00000264268,MIR4767,-0.043885234,0.82903067,,-2.536497396,,,,,
ENSG00000279682,AC120338.1,,,,,,,,,
ENSG00000182583,VCX,0.190431262,0.610181538,,1.756702017,,,,,
ENSG00000274923,AC005296.1,,,,,,,,,
ENSG00000230394,AC078960.1,-0.020228731,0.922684019,,1.538496461,,,,,
ENSG00000285679,AC097626.1,-0.224838576,0.448245281,,-1.480863021,,,,,
ENSG00000207628,MIR651,,,,,,,,,
ENSG00000177504,VCX2,,,,,,,,,
ENSG00000205642,VCX3B,0.287439481,0.451374139,,1.962288276,,,,,
ENSG00000225574,DRAXINP1,,,,,,,,,
ENSG00000183304,FAM9A,,,,,,,,,
ENSG00000231619,AC003685.2,,,,,,,,,
ENSG00000229012,AC003685.1,,,,,,,,,
ENSG00000285896,AC074281.2,,,,,,,,,
ENSG00000225271,AC074281.1,,,,,,,,,
ENSG00000177138,FAM9B,-0.013311814,0.953386615,,0.956912873,,,,,
ENSG00000200852,RNA5SP499,,,,,,,,,
ENSG00000219870,AC119618.1,,,,,,,,,
ENSG00000228543,AC003684.1,0.069027987,0.868483259,,0.277572236,,,,,
ENSG00000232111,AC073488.1,,,,,,,,,
ENSG00000282306,AC073488.7,,,,,,,,,
ENSG00000282501,AC073488.9,,,,,,,,,
ENSG00000282358,AC073488.8,,,,,,,,,
ENSG00000282668,AC073488.10,,,,,,,,,
ENSG00000282299,AC073488.5,,,,,,,,,
ENSG00000282697,AC073488.11,,,,,,,,,
ENSG00000282222,AC073488.4,,,,,,,,,
ENSG00000281955,AC073488.3,,,,,,,,,
ENSG00000281941,AC073488.2,,,,,,,,,
ENSG00000282300,AC073488.6,,,,,,,,,
ENSG00000215319,EIF5P1,,,,,,,,,
ENSG00000230326,HMGN1P33,,,,,,,,,
ENSG00000206844,RF00019,,,,,,,,,
ENSG00000234469,CLDN34,0.067899726,0.835317928,,1.238347146,,,,,
ENSG00000225076,WWC3-AS1,,,,,,,,,
ENSG00000202469,RF00019,0.001740496,0.993166861,,Inf,,,,,
ENSG00000227042,AC003666.1,,,,,,,,,
ENSG00000207202,RNU6-800P,,,,,,,,,
ENSG00000234129,AC073529.1,0.043461686,0.916817268,,-0.15776174,,,,,
ENSG00000207151,RF00019,,,,,,,,,
ENSG00000278218,RF02271,,,,,,,,,
ENSG00000275194,AC004467.1,,,,,,,,,
ENSG00000125363,AMELX,-0.001624529,0.993621788,,Inf,,,,,
ENSG00000263652,MIR548AX,,,,,,,,,
ENSG00000232392,AC002366.1,,,,,,,,,
ENSG00000282840,AC004554.2,-0.255762645,0.530269524,,-0.20928739,,,,,
ENSG00000223418,AC004554.1,,,,,,,,,
ENSG00000206792,RF00019,,,,,,,,,
ENSG00000206795,RF00019,,,,,,,,,
ENSG00000223487,FRMPD4-AS1,,,,,,,,,
ENSG00000231211,RPL17P49,,,,,,,,,
ENSG00000273800,AC119619.1,,,,,,,,,
ENSG00000271814,RN7SKP290,,,,,,,,,
ENSG00000229083,PSMA6P2,-0.063154543,0.809370334,,-0.586217684,,,,,
ENSG00000230691,MRPL35P4,,,,,,,,,
ENSG00000233338,TLR8-AS1,,,,,,,,,
ENSG00000101916,TLR8,0.467883028,0.253683925,,1.383954452,,,,,
ENSG00000187268,FAM9C,-0.029337739,0.916364884,,0.350986787,,,,,
ENSG00000261030,AC079171.1,,,,,,,,,
ENSG00000235385,LINC02154,,,,,,,,,
ENSG00000231216,AC004674.1,0.001740482,0.993166918,,Inf,,,,,
ENSG00000123594,ATXN3L,,,,,,,,,
ENSG00000235592,AC004674.2,,,,,,,,,
ENSG00000226985,LINC01203,0.624666966,0.134709133,,1.253151235,,,,,
ENSG00000197582,GPX1P1,0.438172841,0.292161766,,0.992025764,,,,,
ENSG00000233357,RPL30P15,,,,,,,,,
ENSG00000283493,MIR6086,,,,,,,,,
ENSG00000199622,RN7SKP20,,,,,,,,,
ENSG00000233535,AC003035.2,0.422125307,0.244374294,,3.568162333,,,,,
ENSG00000212663,AC003035.1,-0.309439359,0.444118187,,-0.730723991,,,,,
ENSG00000233247,AC002524.1,0.297068015,0.452396515,,1.679012278,,,,,
ENSG00000231066,NPM1P9,-0.124823713,0.73617332,,0.251317059,,,,,
ENSG00000235929,TPT1P14,,,,,,,,,
ENSG00000236929,AC112498.1,,,,,,,,,
ENSG00000102048,ASB9,0.228718184,0.581707599,,0.329901401,,,,,
ENSG00000165192,ASB11,,,,,,,,,
ENSG00000102010,BMX,0.121552788,0.770443198,,0.241357837,,,,,
ENSG00000130234,ACE2,0.015951683,0.940168444,,Inf,,,,,
ENSG00000285602,AC097625.2,-0.167211734,0.608711474,,-1.026919621,,,,,
ENSG00000225833,AC097625.1,,,,,,,,,
ENSG00000147003,CLTRN,0.572795183,0.169856327,,1.224919822,,,,,
ENSG00000237539,AC003669.1,,,,,,,,,
ENSG00000279413,AC112497.1,-0.289264398,0.385941665,,-1.292944845,,,,,
ENSG00000200620,RF00409,,,,,,,,,
ENSG00000281371,INE2,-0.054977192,0.832923363,,1.003069363,,,,,
ENSG00000200566,RNU5F-7P,,,,,,,,,
ENSG00000226536,SETP15,,,,,,,,,
ENSG00000126010,GRPR,0.054146465,0.884297631,,0.28728167,,,,,
ENSG00000238178,AC078993.1,,,,,,,,,
ENSG00000182798,MAGEB17,-0.008399689,0.97486071,,0.979018134,,,,,
ENSG00000215313,RPL6P30,,,,,,,,,
ENSG00000235071,AC073909.1,,,,,,,,,
ENSG00000239333,RN7SL658P,,,,,,,,,
ENSG00000265144,MIR548AM,,,,,,,,,
ENSG00000169906,S100G,,,,,,,,,
ENSG00000238709,RNU7-56P,,,,,,,,,
ENSG00000230180,RPL12P49,,,,,,,,,
ENSG00000222736,RNU4-6P,,,,,,,,,
ENSG00000223498,AL929302.1,,,,,,,,,
ENSG00000199410,RF00019,,,,,,,,,
ENSG00000201467,RF00190,,,,,,,,,
ENSG00000214322,CBX1P2,-0.00161214,0.993670431,,Inf,,,,,
ENSG00000214321,CBX1P4,,,,,,,,,
ENSG00000238764,RF01210,,,,,,,,,
ENSG00000265465,MIR4768,0.758876464,0.06812081,,2.269273729,,,,,
ENSG00000235834,Z93022.1,,,,,,,,,
ENSG00000230020,NHS-AS1,,,,,,,,,
ENSG00000226153,Z93242.1,,,,,,,,,
ENSG00000227873,Z93242.2,,,,,,,,,
ENSG00000276467,Z93929.2,,,,,,,,,
ENSG00000225066,Z93929.1,,,,,,,,,
ENSG00000225882,LINC01456,,,,,,,,,
ENSG00000177324,BEND2,,,,,,,,,
ENSG00000235211,TMSB10P2,,,,,,,,,
ENSG00000207025,RF00019,,,,,,,,,
ENSG00000236187,GJA6P,-0.00161214,0.993670431,,Inf,,,,,
ENSG00000102104,RS1,-0.207692565,0.603097562,,-0.339900417,,,,,
ENSG00000237221,PPEF1-AS1,0.097904237,0.731503835,,Inf,,,,,
ENSG00000196564,AL096700.1,,,,,,,,,
ENSG00000224224,HAUS1P2,,,,,,,,,
ENSG00000237836,PHKA2-AS1,0.314346838,0.429486405,,1.537173055,,,,,
ENSG00000266710,RN7SL48P,,,,,,,,,
ENSG00000173698,ADGRG2,-0.548963818,0.189247159,,-1.072487396,,,,,
ENSG00000180815,MAP3K15,0.386129361,0.343149941,,1.143618861,,,,,
ENSG00000202144,RF00019,,,,,,,,,
ENSG00000275800,EIF5P2,,,,,,,,,
ENSG00000206663,RF00019,,,,,,,,,
ENSG00000264566,MIR23C,0.039820756,0.861079579,,Inf,,,,,
ENSG00000201882,RF00493,,,,,,,,,
ENSG00000201592,RF00494,0.051021132,0.813317405,,Inf,,,,,
ENSG00000225037,EIF1AX-AS1,,,,,,,,,
ENSG00000283631,AL928596.1,-0.004309218,0.983081588,,Inf,,,,,
ENSG00000283400,AL807740.1,,,,,,,,,
ENSG00000252978,RN7SKP183,,,,,,,,,
ENSG00000283380,AL807742.1,0.965704115,0.019849828,,3.14912831,,,,,
ENSG00000283546,BX088723.1,,,,,,,,,
ENSG00000206716,RNU6-133P,,,,,,,,,
ENSG00000231913,RARRES2P3,,,,,,,,,
ENSG00000185915,KLHL34,-0.577275841,0.15151755,,-1.741290343,,,,,
ENSG00000275681,U73479.1,,,,,,,,,
ENSG00000230797,YY2,0.200551675,0.631049432,,0.687920169,,,,,
ENSG00000206639,RF00019,,,,,,,,,
ENSG00000271286,U73023.1,,,,,,,,,
ENSG00000233067,PTCHD1-AS,-0.372730958,0.370057645,,-0.853812023,,,,,
ENSG00000175809,CBLL2,,,,,,,,,
ENSG00000231846,AC092832.2,,,,,,,,,
ENSG00000224396,METTL15P3,,,,,,,,,
ENSG00000201095,RNU6-266P,,,,,,,,,
ENSG00000231011,AC092832.1,,,,,,,,,
ENSG00000237019,AC004470.1,,,,,,,,,
ENSG00000184735,DDX53,,,,,,,,,
ENSG00000228610,PDCL2P1,,,,,,,,,
ENSG00000226774,AC073910.1,0.160908825,0.598842562,,2.865714653,,,,,
ENSG00000233785,AC131011.1,-0.419508925,0.274514368,,-1.377234232,,,,,
ENSG00000202272,RF00019,,,,,,,,,
ENSG00000238103,RPL9P7,-0.107074017,0.796307335,,-0.313809255,,,,,
ENSG00000165182,CXorf58,0.141794611,0.730060849,,0.609346922,,,,,
ENSG00000201407,RF00263,,,,,,,,,
ENSG00000234230,ZFX-AS1,-0.136006167,0.649770388,,-2.838683363,,,,,
ENSG00000223611,SUPT20HL2,,,,,,,,,
ENSG00000223731,SUPT20HL1,,,,,,,,,
ENSG00000225071,AC004552.1,-0.074782206,0.844594602,,0.045183727,,,,,
ENSG00000214124,SNRPEP9,,,,,,,,,
ENSG00000226222,AC079168.1,,,,,,,,,
ENSG00000236836,PCYT1B-AS1,,,,,,,,,
ENSG00000236487,AC079168.2,,,,,,,,,
ENSG00000251869,SCARNA23,-0.089056134,0.661224471,,#NAME?,,,,,
ENSG00000214111,AC002504.1,,,,,,,,,
ENSG00000240439,RN7SL91P,,,,,,,,,
ENSG00000176812,AC112778.1,,,,,,,,,
ENSG00000229310,RPP40P1,,,,,,,,,
ENSG00000228519,AC097263.1,-0.001549447,0.997011209,,-0.380007915,,,,,
ENSG00000233403,AC121342.1,,,,,,,,,
ENSG00000176774,MAGEB18,,,,,,,,,
ENSG00000232446,AC129850.1,,,,,,,,,
ENSG00000232030,MAGEB6B,,,,,,,,,
ENSG00000227511,AC005297.1,,,,,,,,,
ENSG00000176746,MAGEB6,,,,,,,,,
ENSG00000232644,AC005297.2,,,,,,,,,
ENSG00000188408,MAGEB5,,,,,,,,,
ENSG00000237171,AC005297.3,,,,,,,,,
ENSG00000228464,AC073614.1,,,,,,,,,
ENSG00000231388,AC079178.2,,,,,,,,,
ENSG00000230265,AC079178.1,,,,,,,,,
ENSG00000259849,VENTXP1,,,,,,,,,
ENSG00000236160,AC005345.1,,,,,,,,,
ENSG00000216938,RPL7P58,,,,,,,,,
ENSG00000236683,HMGA1P1,,,,,,,,,
ENSG00000252491,RNU1-142P,,,,,,,,,
ENSG00000242021,AC112493.1,0.037734542,0.853242464,,Inf,,,,,
ENSG00000228933,AC107419.1,,,,,,,,,
ENSG00000233807,AC097262.1,,,,,,,,,
ENSG00000252486,RF00019,,,,,,,,,
ENSG00000235642,PTP4A1P5,,,,,,,,,
ENSG00000224960,PPP4R3C,,,,,,,,,
ENSG00000223391,AC006210.1,,,,,,,,,
ENSG00000238247,AC006210.2,-0.026782619,0.895260808,,0.217158382,,,,,
ENSG00000189186,DCAF8L2,,,,,,,,,
ENSG00000177689,MAGEB10,,,,,,,,,
ENSG00000229731,AC107613.1,,,,,,,,,
ENSG00000226199,AC112492.2,,,,,,,,,
ENSG00000232834,AC112492.4,,,,,,,,,
ENSG00000228345,AC112492.3,,,,,,,,,
ENSG00000233243,AC112492.5,,,,,,,,,
ENSG00000224589,AC112492.1,,,,,,,,,
ENSG00000226372,DCAF8L1,,,,,,,,,
ENSG00000277569,MIR6134,,,,,,,,,
ENSG00000223742,AC112495.1,-0.02215398,0.954198267,,-0.089390254,,,,,
ENSG00000226436,AC002367.1,,,,,,,,,
ENSG00000201666,RF00284,,,,,,,,,
ENSG00000237994,AC003659.1,,,,,,,,,
ENSG00000201356,RNA5SP500,,,,,,,,,
ENSG00000227393,AL031575.1,,,,,,,,,
ENSG00000264090,MIR4666B,,,,,,,,,
ENSG00000227592,PIGFP3,,,,,,,,,
ENSG00000270794,AC005185.1,,,,,,,,,
ENSG00000099399,MAGEB2,,,,,,,,,
ENSG00000198798,MAGEB3,,,,,,,,,
ENSG00000120289,MAGEB4,,,,,,,,,
ENSG00000214107,MAGEB1,,,,,,,,,
ENSG00000276940,PLCE1P1,,,,,,,,,
ENSG00000120280,CXorf21,-0.146751074,0.725372897,,-0.201527637,,,,,
ENSG00000178556,CKS1BP6,,,,,,,,,
ENSG00000232368,FTLP2,0.171284828,0.681004824,,-0.189352018,,,,,
ENSG00000229331,GK-IT1,0.26931668,0.481181943,,0.344854166,,,,,
ENSG00000241886,AC112496.1,-0.103052416,0.759245859,,-1.077394282,,,,,
ENSG00000243055,GK-AS1,,,,,,,,,
ENSG00000277876,AC108359.1,,,,,,,,,
ENSG00000231542,TAB3-AS1,,,,,,,,,
ENSG00000235512,TAB3-AS2,-0.027761656,0.891467848,,-0.021689588,,,,,
ENSG00000132446,FTHL17,,,,,,,,,
ENSG00000252903,RNU6-894P,,,,,,,,,
ENSG00000285900,AC079177.1,,,,,,,,,
ENSG00000222922,RNA5SP501,,,,,,,,,
ENSG00000236285,NPM1P8,0.001922601,0.99245193,,Inf,,,,,
ENSG00000263600,MIR3915,,,,,,,,,
ENSG00000221348,MIR548F5,,,,,,,,,
ENSG00000236828,DMD-AS3,,,,,,,,,
ENSG00000215310,AL050305.1,,,,,,,,,
ENSG00000233928,AL591501.1,0.181974187,0.609109854,,0.812015065,,,,,
ENSG00000185448,FAM47A,,,,,,,,,
ENSG00000185638,FTH1P14,,,,,,,,,
ENSG00000233571,AL592043.1,,,,,,,,,
ENSG00000236072,AL592043.2,0.024153642,0.941553333,,0.658120193,,,,,
ENSG00000271136,AL592504.1,,,,,,,,,
ENSG00000225384,AL606662.1,,,,,,,,,
ENSG00000273704,AL596245.1,,,,,,,,,
ENSG00000189132,FAM47B,,,,,,,,,
ENSG00000229347,AL596268.1,,,,,,,,,
ENSG00000252411,RNU6-1087P,,,,,,,,,
ENSG00000230227,SIAH1P1,,,,,,,,,
ENSG00000233663,AL161722.1,,,,,,,,,
ENSG00000271088,AL161722.3,,,,,,,,,
ENSG00000233880,AL161722.2,,,,,,,,,
ENSG00000189023,MAGEB16,,,,,,,,,
ENSG00000271519,AL590065.1,,,,,,,,,
ENSG00000165164,CFAP47,-0.040154684,0.923388528,,-0.080913798,,,,,
ENSG00000206733,RNU6-641P,,,,,,,,,
ENSG00000229384,HMGB1P16,-0.056553703,0.802924941,,-0.952183457,,,,,
ENSG00000226484,AL606516.1,-0.004408203,0.98269299,,Inf,,,,,
ENSG00000233921,RPS15AP40,,,,,,,,,
ENSG00000249467,AL592156.1,,,,,,,,,
ENSG00000275314,AC006924.1,,,,,,,,,
ENSG00000235510,BX842568.4,0.49278227,0.172209755,,3.547282483,,,,,
ENSG00000223723,BX842568.2,0.491842442,0.233751053,,0.907434405,,,,,
ENSG00000231069,BX842568.3,,,,,,,,,
