gene,gene_name,BA17_SNp_HA_vs_AD.l2fc,BA17_SNp_HA_vs_AD.pval,BA17_SNp_HA_vs_AD.padj,BA17_SNp_HA_vs_AD.raw_l2fc,,,,,
ENSG00000270516,AC079791.1,,,,,,,,,
ENSG00000225546,LINC02476,,,,,,,,,
ENSG00000271739,RNU1-29P,,,,,,,,,
ENSG00000233417,AC004872.1,,,,,,,,,
ENSG00000233969,AC004946.1,,,,,,,,,
ENSG00000252023,RNU6-581P,,,,,,,,,
ENSG00000231295,AC004888.1,,,,,,,,,
ENSG00000202225,RNA5SP240,,,,,,,,,
ENSG00000234927,HMGN1P18,,,,,,,,,
ENSG00000212628,RNA5SP241,,,,,,,,,
ENSG00000207090,RNU6-517P,,,,,,,,,
ENSG00000213310,CYCSP19,,,,,,,,,
ENSG00000227371,AC074085.1,,,,,,,,,
ENSG00000234985,AC074085.2,,,,,,,,,
ENSG00000227743,AC004875.1,,,,,,,,,
ENSG00000252704,RN7SKP277,,,,,,,,,
ENSG00000233272,PNPT1P2,,,,,,,,,
ENSG00000252003,RNU7-154P,,,,,,,,,
ENSG00000226636,AC006020.1,-0.024826157,0.835487096,0.999804227,#NAME?,,,,,
ENSG00000234418,AC015983.2,-0.143593534,0.622098117,0.999804227,-0.022324253,,,,,
ENSG00000213302,AC015983.1,,,,,,,,,
ENSG00000128610,FEZF1,0.286369083,0.243853225,0.999804227,1.98450403,,,,,
ENSG00000240499,AC004594.1,,,,,,,,,
ENSG00000225795,AC006463.1,,,,,,,,,
ENSG00000235459,RPS26P31,0.057136118,0.794663784,0.999804227,0.804855825,,,,,
ENSG00000188050,RNF133,0.04433907,0.711821266,0.999804227,Inf,,,,,
ENSG00000235631,RNF148,0.028198402,0.813673012,0.999804227,Inf,,,,,
ENSG00000227573,AC004986.1,,,,,,,,,
ENSG00000128519,TAS2R16,,,,,,,,,
ENSG00000226680,AC073311.1,,,,,,,,,
ENSG00000081800,SLC13A1,,,,,,,,,
ENSG00000223595,LYPLA1P1,,,,,,,,,
ENSG00000164675,IQUB,-0.143169433,0.63472538,0.999804227,-0.433066027,,,,,
ENSG00000232524,AC073323.1,,,,,,,,,
ENSG00000207338,RNU6-296P,,,,,,,,,
ENSG00000146809,ASB15,,,,,,,,,
ENSG00000230442,AC006333.1,,,,,,,,,
ENSG00000170807,LMOD2,-0.029510907,0.805117222,0.999804227,#NAME?,,,,,
ENSG00000201104,RNU6-11P,,,,,,,,,
ENSG00000228211,HYAL6P,,,,,,,,,
ENSG00000106302,HYAL4,,,,,,,,,
ENSG00000106304,SPAM1,,,,,,,,,
ENSG00000225583,AC004690.1,,,,,,,,,
ENSG00000243574,AC006148.2,,,,,,,,,
ENSG00000241324,AC004930.1,,,,,,,,,
ENSG00000230268,SSU72P8,,,,,,,,,
ENSG00000213296,AC005521.1,,,,,,,,,
ENSG00000207214,RNU6-102P,,,,,,,,,
ENSG00000275356,C7orf77,0.02540926,0.831768922,0.999804227,Inf,,,,,
ENSG00000186676,EEF1GP1,-0.054930855,0.784375068,0.999804227,-0.812662597,,,,,
ENSG00000224899,AC019155.3,,,,,,,,,
ENSG00000205898,AC019155.1,,,,,,,,,
ENSG00000219445,AC019155.2,,,,,,,,,
ENSG00000213291,AC010099.1,,,,,,,,,
ENSG00000234071,AC010099.3,,,,,,,,,
ENSG00000227847,AC010099.2,,,,,,,,,
ENSG00000197462,AC003975.1,,,,,,,,,
ENSG00000241921,AC000372.1,,,,,,,,,
ENSG00000227249,AC000374.1,,,,,,,,,
ENSG00000224981,AC000367.1,,,,,,,,,
ENSG00000230820,AC000362.1,,,,,,,,,
ENSG00000207692,MIR592,,,,,,,,,
ENSG00000236340,AC000099.1,,,,,,,,,
ENSG00000236105,PRELID3BP10,,,,,,,,,
ENSG00000279265,AC000123.2,-0.685698266,0.029743035,0.999804227,-1.406918992,,,,,
ENSG00000224138,AC000123.1,,,,,,,,,
ENSG00000280347,AC000123.3,0.574857046,0.068290191,0.999804227,1.560245032,,,,,
ENSG00000226770,AC000124.1,,,,,,,,,
ENSG00000106328,FSCN3,-0.129372936,0.583858054,0.999804227,-0.721264495,,,,,
ENSG00000106331,PAX4,,,,,,,,,
ENSG00000240790,AC073934.1,,,,,,,,,
ENSG00000240579,AC006529.1,,,,,,,,,
ENSG00000279078,SND1-IT1,-0.020989994,0.860975027,0.999804227,-1.951672091,,,,,
ENSG00000207588,MIR593,,,,,,,,,
ENSG00000207705,MIR129-1,,,,,,,,,
ENSG00000174697,LEP,,,,,,,,,
ENSG00000272915,AC018635.2,0.061909367,0.798775245,0.999804227,0.366351408,,,,,
ENSG00000242261,AC018635.1,,,,,,,,,
ENSG00000238750,RNU7-27P,,,,,,,,,
ENSG00000228700,AC010655.1,,,,,,,,,
ENSG00000238590,RNU7-54P,,,,,,,,,
ENSG00000273184,AC010655.4,,,,,,,,,
ENSG00000240758,AC010655.2,-0.005795704,0.961318934,0.999804227,-4.613091244,,,,,
ENSG00000272601,AC010655.3,,,,,,,,,
ENSG00000276988,RF00017,,,,,,,,,
ENSG00000280828,AC090114.3,0.029663827,0.865179625,0.999804227,0.644595273,,,,,
ENSG00000213280,AC090114.1,0.093248066,0.720160608,0.999804227,0.764947098,,,,,
ENSG00000281896,AC018638.8,,,,,,,,,
ENSG00000223189,RNU6-177P,,,,,,,,,
ENSG00000229413,AC018638.1,,,,,,,,,
ENSG00000281490,CICP14,,,,,,,,,
ENSG00000271553,AC018638.7,-0.621673403,0.025692865,0.999804227,-1.651275447,,,,,
ENSG00000241493,AC018638.3,,,,,,,,,
ENSG00000239722,IMP3P2,,,,,,,,,
ENSG00000201041,RNA5SP242,,,,,,,,,
ENSG00000252866,RNA5SP243,,,,,,,,,
ENSG00000135248,FAM71F1,0.310344486,0.216083984,0.999804227,1.194064134,,,,,
ENSG00000244218,RN7SL81P,,,,,,,,,
ENSG00000128617,OPN1SW,,,,,,,,,
ENSG00000242902,FLNC-AS1,,,,,,,,,
ENSG00000135253,KCP,0.094001731,0.763012198,0.999804227,0.188924933,,,,,
ENSG00000224163,AC025594.1,0.02476879,0.835880452,0.999804227,Inf,,,,,
ENSG00000275106,AC025594.2,0.064081703,0.705491738,0.999804227,1.731672166,,,,,
ENSG00000242241,RN7SL306P,,,,,,,,,
ENSG00000244556,ODCP,,,,,,,,,
ENSG00000242162,AC018639.1,,,,,,,,,
ENSG00000241102,AC011005.2,,,,,,,,,
ENSG00000241573,AC011005.3,,,,,,,,,
ENSG00000240416,CYCSP20,,,,,,,,,
ENSG00000230626,AC011005.1,0.116878845,0.665060578,0.999804227,0.692378357,,,,,
ENSG00000200629,RNY1P11,,,,,,,,,
ENSG00000243230,AC011005.4,,,,,,,,,
ENSG00000238072,AC009244.1,0.293048592,0.328526904,0.999804227,0.64111982,,,,,
ENSG00000239919,SNRPGP3,,,,,,,,,
ENSG00000199846,RNU1-72P,,,,,,,,,
ENSG00000212238,RNA5SP244,,,,,,,,,
ENSG00000207990,MIR182,,,,,,,,,
ENSG00000199158,MIR96,,,,,,,,,
ENSG00000207691,MIR183,,,,,,,,,
ENSG00000242078,AC084864.1,,,,,,,,,
ENSG00000244036,AC073320.1,,,,,,,,,
ENSG00000199516,RF00019,,,,,,,,,
ENSG00000201109,RNA5SP245,0.02476879,0.835880454,0.999804227,Inf,,,,,
ENSG00000229196,AC087071.1,0.283024849,0.209917147,0.999804227,Inf,,,,,
ENSG00000240571,AC087071.2,,,,,,,,,
ENSG00000165120,SSMEM1,,,,,,,,,
ENSG00000270992,AC024085.1,,,,,,,,,
ENSG00000158516,CPA2,-0.094181188,0.76255604,0.999804227,-0.642159442,,,,,
ENSG00000128510,CPA4,-0.034720907,0.904901357,0.999804227,-0.234637334,,,,,
ENSG00000158525,CPA5,0.015294272,0.924187654,0.999804227,0.102721026,,,,,
ENSG00000091704,CPA1,0.139217089,0.547880099,0.999804227,1.856369701,,,,,
ENSG00000277269,RF02148,,,,,,,,,
ENSG00000278055,RF02149,,,,,,,,,
ENSG00000274500,RF02150,,,,,,,,,
ENSG00000270823,AC007938.2,,,,,,,,,
ENSG00000199043,MIR335,,,,,,,,,
ENSG00000239021,RNA5SP246,,,,,,,,,
ENSG00000226045,AC234644.1,,,,,,,,,
ENSG00000213265,TSGA13,,,,,,,,,
ENSG00000266265,KLF14,,,,,,,,,
ENSG00000271522,AC016831.6,,,,,,,,,
ENSG00000229858,AC016831.2,,,,,,,,,
ENSG00000240680,AC016831.4,,,,,,,,,
ENSG00000232716,AC016831.3,-0.022751187,0.854429538,0.999804227,6.79E-04,,,,,
ENSG00000233559,LINC00513,,,,,,,,,
ENSG00000284032,MIR29A,,,,,,,,,
ENSG00000283797,MIR29B1,,,,,,,,,
ENSG00000271204,AC016831.5,,,,,,,,,
ENSG00000273319,AC058791.1,,,,,,,,,
ENSG00000199627,RNU6-1010P,-0.081239208,0.640251112,0.999804227,-1.783682038,,,,,
ENSG00000233287,AC009362.1,,,,,,,,,
ENSG00000273489,AC008264.2,0.256462286,0.306931075,0.999804227,1.791422956,,,,,
ENSG00000224545,AC008264.1,,,,,,,,,
ENSG00000236238,AC093106.1,,,,,,,,,
ENSG00000236395,AC093106.2,,,,,,,,,
ENSG00000236281,NDUFB9P2,,,,,,,,,
ENSG00000233263,AC009518.2,,,,,,,,,
ENSG00000236386,AC009518.3,,,,,,,,,
ENSG00000224865,AC009518.1,0.027738444,0.816689026,0.999804227,Inf,,,,,
ENSG00000229532,AC105443.1,,,,,,,,,
ENSG00000225144,AC018643.1,,,,,,,,,
ENSG00000223436,AC011625.1,,,,,,,,,
ENSG00000183470,AC009365.1,,,,,,,,,
ENSG00000201009,RF00218,,,,,,,,,
ENSG00000225881,AC009365.2,,,,,,,,,
ENSG00000227197,AC009365.3,,,,,,,,,
ENSG00000284135,MIR3654,,,,,,,,,
ENSG00000272393,RNU6-92P,,,,,,,,,
ENSG00000237821,AC083873.1,-0.630432164,0.022005931,0.999804227,-2.550469047,,,,,
ENSG00000276137,MIR6133,,,,,,,,,
ENSG00000235429,AC083875.1,,,,,,,,,
ENSG00000235967,COX5BP3,,,,,,,,,
ENSG00000226205,AC007790.1,,,,,,,,,
ENSG00000155530,LRGUK,0.111006446,0.59983677,0.999804227,2.19700273,,,,,
ENSG00000231098,AC008154.2,,,,,,,,,
ENSG00000229177,AC008154.1,,,,,,,,,
ENSG00000273297,AC009275.1,0.007103329,0.980136946,0.999804227,-0.071490018,,,,,
ENSG00000198074,AKR1B10,0.035900777,0.773999333,0.999804227,Inf,,,,,
ENSG00000227471,AKR1B15,,,,,,,,,
ENSG00000224375,AC009276.1,,,,,,,,,
ENSG00000230101,TUBB3P2,,,,,,,,,
ENSG00000223500,AC083862.1,0.001710059,0.991819384,0.999804227,-0.221621012,,,,,
ENSG00000231794,AC009542.1,0.024941676,0.83480509,0.999804227,Inf,,,,,
ENSG00000277138,MIR6509,,,,,,,,,
ENSG00000146857,STRA8,0.194640047,0.454088215,0.999804227,1.002917273,,,,,
ENSG00000276067,AC009542.2,0.028364899,0.814585752,0.999804227,Inf,,,,,
ENSG00000227073,SDHDP2,,,,,,,,,
ENSG00000271414,AC093107.2,-0.01970015,0.896362094,0.999804227,-2.296729107,,,,,
ENSG00000223718,AC093107.1,-0.005517807,0.968381973,0.999804227,0.228757361,,,,,
ENSG00000212303,RNU6-1154P,,,,,,,,,
ENSG00000273219,AC091736.1,0.006883805,0.971427282,0.999804227,1.514164814,,,,,
ENSG00000189320,FAM180A,-0.100102491,0.673348609,0.999804227,-0.747487251,,,,,
ENSG00000224746,AC015987.1,0.02432481,0.838815043,0.999804227,Inf,,,,,
ENSG00000267697,LUZP6,,,,,,,,,
ENSG00000199700,RNU6-223P,,,,,,,,,
ENSG00000230649,AC024084.1,,,,,,,,,
ENSG00000232053,AC078845.1,-0.032634287,0.811145768,0.999804227,-3.054372536,,,,,
ENSG00000206705,RF00019,,,,,,,,,
ENSG00000236503,AC009784.1,,,,,,,,,
ENSG00000226066,AC009541.1,,,,,,,,,
ENSG00000234352,AC009264.1,,,,,,,,,
ENSG00000231244,PSMC1P3,,,,,,,,,
ENSG00000207597,MIR490,0.04266979,0.746670915,0.999804227,Inf,,,,,
ENSG00000223657,KRT8P51,,,,,,,,,
ENSG00000224469,AC009517.1,,,,,,,,,
ENSG00000202023,RF00136,,,,,,,,,
ENSG00000231114,AC078842.2,0.051668088,0.705908069,0.999804227,Inf,,,,,
ENSG00000228031,AC078842.1,0.266448013,0.295944413,0.999804227,1.807440341,,,,,
ENSG00000230383,AC009245.1,0.034039827,0.883887547,0.999804227,0.357445279,,,,,
ENSG00000237243,AC022173.1,,,,,,,,,
ENSG00000122787,AKR1D1,,,,,,,,,
ENSG00000234639,AC009263.1,,,,,,,,,
ENSG00000231923,AC024082.1,,,,,,,,,
ENSG00000231931,AC024082.2,,,,,,,,,
ENSG00000222514,RN7SKP223,,,,,,,,,
ENSG00000233951,RCC2P3,,,,,,,,,
ENSG00000284028,MIR4468,,,,,,,,,
ENSG00000225559,AC083867.1,0.023863836,0.841795892,0.999804227,Inf,,,,,
ENSG00000252820,RF00019,,,,,,,,,
ENSG00000201465,RF00432,,,,,,,,,
ENSG00000213238,AC008155.1,,,,,,,,,
ENSG00000213237,PTMAP10,,,,,,,,,
ENSG00000214815,IMPDH1P3,,,,,,,,,
ENSG00000234995,AC013429.2,,,,,,,,,
ENSG00000157703,SVOPL,0.03643355,0.894189773,0.999804227,0.141106402,,,,,
ENSG00000252188,RF00561,,,,,,,,,
ENSG00000234658,AC013429.1,,,,,,,,,
ENSG00000243099,AC020983.1,,,,,,,,,
ENSG00000223721,UQCRFS1P2,,,,,,,,,
ENSG00000214128,TMEM213,,,,,,,,,
ENSG00000199646,RNU6-1272P,,,,,,,,,
ENSG00000146858,ZC3HAV1L,0.07453165,0.736187342,0.999804227,1.217001292,,,,,
ENSG00000229677,AC018644.1,,,,,,,,,
ENSG00000239254,AC009220.2,,,,,,,,,
ENSG00000271537,AC009220.3,,,,,,,,,
ENSG00000228360,AC009220.1,-0.312451698,0.321955436,0.999804227,-0.793824522,,,,,
ENSG00000271404,MZT1P2,,,,,,,,,
ENSG00000206843,RNU6-206P,,,,,,,,,
ENSG00000269955,FMC1-LUC7L2,,,,,,,,,
ENSG00000252332,RNU6-911P,,,,,,,,,
ENSG00000188883,KLRG2,,,,,,,,,
ENSG00000253183,AC005531.1,0.02476879,0.835880452,0.999804227,Inf,,,,,
ENSG00000254270,ERHP1,0.018077843,0.879680084,0.999804227,Inf,,,,,
ENSG00000251728,RF00019,,,,,,,,,
ENSG00000199971,RNU6-797P,,,,,,,,,
ENSG00000199283,RNU1-58P,,,,,,,,,
ENSG00000270512,AC005377.1,,,,,,,,,
ENSG00000241661,PPP1R2P6,,,,,,,,,
ENSG00000223113,RNA5SP247,,,,,,,,,
ENSG00000202472,RNA5SP248,,,,,,,,,
ENSG00000146955,RAB19,,,,,,,,,
ENSG00000103200,AC069335.1,,,,,,,,,
ENSG00000201354,RF00019,,,,,,,,,
ENSG00000285904,AC006452.1,-0.108511677,0.546090097,0.999804227,-1.787422906,,,,,
ENSG00000240173,RN7SL771P,,,,,,,,,
ENSG00000271932,RNU6-85P,,,,,,,,,
ENSG00000271611,AC006006.1,,,,,,,,,
ENSG00000242703,CCT4P1,,,,,,,,,
ENSG00000223212,RNU4-74P,,,,,,,,,
ENSG00000261778,AC006362.1,,,,,,,,,
ENSG00000261624,NDUFB10P2,,,,,,,,,
ENSG00000285841,AC005692.3,0.014333468,0.924536849,0.999804227,0.975576043,,,,,
ENSG00000204990,AC005692.1,,,,,,,,,
ENSG00000261629,AC005692.2,,,,,,,,,
ENSG00000261797,AC073878.2,-0.018886419,0.918790919,0.999804227,-0.226095004,,,,,
ENSG00000261570,AC073878.1,0.054420792,0.787468583,0.999804227,0.202005534,,,,,
ENSG00000214102,WEE2,-0.105904066,0.646403961,0.999804227,-1.276444285,,,,,
ENSG00000212153,RNU1-82P,,,,,,,,,
ENSG00000127362,TAS2R3,0.032055645,0.788953085,0.999804227,Inf,,,,,
ENSG00000270923,TAS2R6P,0.001846231,0.987678402,0.999804227,0.391910266,,,,,
ENSG00000127366,TAS2R5,0.029289955,0.872143167,0.999804227,0.164533038,,,,,
ENSG00000241926,MTCO1P55,,,,,,,,,
ENSG00000224354,MTND2P5,,,,,,,,,
ENSG00000239648,MTND1P3,,,,,,,,,
ENSG00000240677,MYL6P4,,,,,,,,,
ENSG00000165076,PRSS37,,,,,,,,,
ENSG00000240031,OR9A3P,,,,,,,,,
ENSG00000237621,OR9A1P,,,,,,,,,
ENSG00000257335,MGAM,-0.161947637,0.603246409,0.999804227,-0.239700471,,,,,
ENSG00000244292,OR9N1P,0.021190387,0.859246968,0.999804227,Inf,,,,,
ENSG00000258083,OR9A4,,,,,,,,,
ENSG00000257138,TAS2R38,,,,,,,,,
ENSG00000257743,MGAM2,-0.006949817,0.953609965,0.999804227,-3.772458859,,,,,
ENSG00000240268,MOXD2P,,,,,,,,,
ENSG00000258223,PRSS58,,,,,,,,,
ENSG00000186163,AC245088.1,0.021864907,0.85485428,0.999804227,Inf,,,,,
ENSG00000241881,AC245088.2,,,,,,,,,
ENSG00000277083,PRSS3P3,,,,,,,,,
ENSG00000242736,TRBV1,,,,,,,,,
ENSG00000226660,TRBV2,,,,,,,,,
ENSG00000237702,TRBV3-1,,,,,,,,,
ENSG00000211710,TRBV4-1,,,,,,,,,
ENSG00000211734,TRBV5-1,,,,,,,,,
ENSG00000211706,TRBV6-1,,,,,,,,,
ENSG00000211707,TRBV7-1,-0.029288476,0.806537367,0.999804227,#NAME?,,,,,
ENSG00000211745,TRBV4-2,0.02476879,0.835880452,0.999804227,Inf,,,,,
ENSG00000283063,TRBV6-2,,,,,,,,,
ENSG00000282939,TRBV7-2,,,,,,,,,
ENSG00000243889,TRBV8-1,,,,,,,,,
ENSG00000242771,TRBV5-2,,,,,,,,,
ENSG00000211713,TRBV6-4,,,,,,,,,
ENSG00000211714,TRBV7-3,,,,,,,,,
ENSG00000239944,TRBV8-2,,,,,,,,,
ENSG00000211715,TRBV5-3,,,,,,,,,
ENSG00000211716,TRBV9,,,,,,,,,
ENSG00000211717,TRBV10-1,,,,,,,,,
ENSG00000211720,TRBV11-1,,,,,,,,,
ENSG00000244661,TRBV12-1,,,,,,,,,
ENSG00000229769,TRBV10-2,,,,,,,,,
ENSG00000241657,TRBV11-2,,,,,,,,,
ENSG00000211739,TRBV12-2,,,,,,,,,
ENSG00000211721,TRBV6-5,,,,,,,,,
ENSG00000253409,TRBV7-4,,,,,,,,,
ENSG00000230099,TRBV5-4,,,,,,,,,
ENSG00000211724,TRBV6-6,,,,,,,,,
ENSG00000227550,TRBV7-5,,,,,,,,,
ENSG00000211725,TRBV5-5,,,,,,,,,
ENSG00000253188,TRBV6-7,,,,,,,,,
ENSG00000211727,TRBV7-6,,,,,,,,,
ENSG00000211728,TRBV5-6,,,,,,,,,
ENSG00000253534,TRBV6-8,,,,,,,,,
ENSG00000253291,TRBV7-7,,,,,,,,,
ENSG00000211731,TRBV5-7,,,,,,,,,
ENSG00000278030,TRBV7-9,,,,,,,,,
ENSG00000276405,TRBV13,,,,,,,,,
ENSG00000275791,TRBV10-3,,,,,,,,,
ENSG00000276597,TRBV11-3,,,,,,,,,
ENSG00000274752,TRBV12-3,,,,,,,,,
ENSG00000276953,TRBV12-4,,,,,,,,,
ENSG00000275158,TRBV12-5,,,,,,,,,
ENSG00000275743,TRBV14,,,,,,,,,
ENSG00000276819,TRBV15,,,,,,,,,
ENSG00000275243,TRBV16,,,,,,,,,
ENSG00000277880,TRBV17,,,,,,,,,
ENSG00000276557,TRBV18,,,,,,,,,
ENSG00000211746,TRBV19,-0.002230961,0.985101907,0.999804227,-1.459253366,,,,,
ENSG00000211747,TRBV20-1,0.03014642,0.801182347,0.999804227,Inf,,,,,
ENSG00000251578,TRBV21-1,,,,,,,,,
ENSG00000240578,TRBV22-1,,,,,,,,,
ENSG00000211749,TRBV23-1,,,,,,,,,
ENSG00000211750,TRBV24-1,,,,,,,,,
ENSG00000282499,TRBV25-1,,,,,,,,,
ENSG00000239992,TRBVA,,,,,,,,,
ENSG00000249912,TRBV26,,,,,,,,,
ENSG00000241911,TRBVB,,,,,,,,,
ENSG00000211752,TRBV27,,,,,,,,,
ENSG00000211753,TRBV28,,,,,,,,,
ENSG00000244273,PGBD4P1,,,,,,,,,
ENSG00000232869,TRBV29-1,,,,,,,,,
ENSG00000204983,PRSS1,,,,,,,,,
ENSG00000275896,PRSS2,,,,,,,,,
ENSG00000250591,PRSS3P1,,,,,,,,,
ENSG00000243661,WBP1LP1,,,,,,,,,
ENSG00000282431,TRBD1,,,,,,,,,
ENSG00000282320,TRBJ1-1,,,,,,,,,
ENSG00000282420,TRBJ1-2,,,,,,,,,
ENSG00000282133,TRBJ1-3,,,,,,,,,
ENSG00000281958,TRBJ1-4,,,,,,,,,
ENSG00000282173,TRBJ1-5,,,,,,,,,
ENSG00000282780,TRBJ1-6,0.02432481,0.838815043,0.999804227,Inf,,,,,
ENSG00000211751,TRBC1,0.072563326,0.771045002,0.999804227,0.485526945,,,,,
ENSG00000211764,TRBJ2-1,0.00906396,0.93978072,0.999804227,0.158071235,,,,,
ENSG00000211765,TRBJ2-2,,,,,,,,,
ENSG00000211766,TRBJ2-2P,0.0120214,0.941050237,0.999804227,-0.746741545,,,,,
ENSG00000211767,TRBJ2-3,0.13556918,0.488527009,0.999804227,1.772503641,,,,,
ENSG00000211768,TRBJ2-4,0.0230613,0.8470251,0.999804227,Inf,,,,,
ENSG00000211769,TRBJ2-5,,,,,,,,,
ENSG00000211770,TRBJ2-6,0.023224612,0.845937225,0.999804227,Inf,,,,,
ENSG00000211771,TRBJ2-7,,,,,,,,,
ENSG00000237254,TRBV30,,,,,,,,,
ENSG00000224970,AC245427.1,-0.004179751,0.972096956,0.999804227,-1.668987401,,,,,
ENSG00000165131,LLCFC1,,,,,,,,,
ENSG00000179468,OR9A2,0.138384216,0.574214992,0.999804227,1.066738812,,,,,
ENSG00000239293,OR9P1P,,,,,,,,,
ENSG00000225781,OR6V1,,,,,,,,,
ENSG00000179420,OR6W1P,-0.009551754,0.936383746,0.999804227,0.036611332,,,,,
ENSG00000159763,PIP,,,,,,,,,
ENSG00000236398,TAS2R39,,,,,,,,,
ENSG00000268170,AC073342.2,-0.001510418,0.989918015,0.999804227,-1.116925661,,,,,
ENSG00000221937,TAS2R40,,,,,,,,,
ENSG00000279223,AC073342.3,,,,,,,,,
ENSG00000239419,RN7SL535P,,,,,,,,,
ENSG00000240322,RN7SL481P,,,,,,,,,
ENSG00000231531,HINT1P1,,,,,,,,,
ENSG00000188037,CLCN1,-0.007301568,0.958907364,0.999804227,-1.567482566,,,,,
ENSG00000278449,MIR6892,,,,,,,,,
ENSG00000146904,EPHA1,0.08041136,0.774226229,0.999804227,0.193368866,,,,,
ENSG00000229153,EPHA1-AS1,-0.057304477,0.743503332,0.999804227,-2.615469269,,,,,
ENSG00000234066,TAS2R62P,,,,,,,,,
ENSG00000185899,TAS2R60,,,,,,,,,
ENSG00000221855,TAS2R41,,,,,,,,,
ENSG00000236853,OR2R1P,,,,,,,,,
ENSG00000176510,OR10AC1,0.16031685,0.39716863,0.999804227,Inf,,,,,
ENSG00000229977,AC073264.1,0.015690849,0.895406075,0.999804227,Inf,,,,,
ENSG00000229877,PAICSP5,,,,,,,,,
ENSG00000271079,CTAGE15,,,,,,,,,
ENSG00000252037,RNU6-162P,,,,,,,,,
ENSG00000230556,AC073264.2,,,,,,,,,
ENSG00000283537,AC073264.3,-0.013971977,0.907657134,0.999804227,-1.00870776,,,,,
ENSG00000283528,TCAF2C,,,,,,,,,
ENSG00000252523,RNU6-267P,,,,,,,,,
ENSG00000271321,CTAGE6,,,,,,,,,
ENSG00000253882,AC099548.2,0.221870353,0.34851268,0.999804227,2.71410212,,,,,
ENSG00000241136,PAICSP6,,,,,,,,,
ENSG00000232145,AC099548.1,,,,,,,,,
ENSG00000159860,TCAF2P1,,,,,,,,,
ENSG00000221910,OR2F2,,,,,,,,,
ENSG00000213215,OR2F1,,,,,,,,,
ENSG00000270729,AC004853.1,,,,,,,,,
ENSG00000273377,OR2Q1P,,,,,,,,,
ENSG00000242280,SLC16A1P1,,,,,,,,,
ENSG00000221813,OR6B1,0.020202274,0.865737105,0.999804227,Inf,,,,,
ENSG00000221836,OR2A5,,,,,,,,,
ENSG00000221933,OR2A25,,,,,,,,,
ENSG00000239967,OR2A41P,,,,,,,,,
ENSG00000221858,OR2A12,,,,,,,,,
ENSG00000221989,OR2A2,,,,,,,,,
ENSG00000239981,OR2A15P,,,,,,,,,
ENSG00000221938,OR2A14,,,,,,,,,
ENSG00000273234,OR2A13P,,,,,,,,,
ENSG00000183122,OR2A3P,,,,,,,,,
ENSG00000240621,OR2AO1P,,,,,,,,,
ENSG00000225932,CTAGE4,,,,,,,,,
ENSG00000213214,ARHGEF35,-0.042903345,0.720436991,0.999804227,-4.9094831,,,,,
ENSG00000244198,AC004889.1,,,,,,,,,
ENSG00000212807,OR2A42,,,,,,,,,
ENSG00000170356,OR2A20P,0.033128477,0.782132413,0.999804227,Inf,,,,,
ENSG00000284644,AC074386.1,,,,,,,,,
ENSG00000243896,OR2A7,0.02476879,0.835880452,0.999804227,Inf,,,,,
ENSG00000244693,CTAGE8,,,,,,,,,
ENSG00000204959,ARHGEF34P,-0.341828534,0.127917955,0.999804227,-2.232944909,,,,,
ENSG00000228960,OR2A9P,-0.032000908,0.789093073,0.999804227,#NAME?,,,,,
ENSG00000244479,OR2A1-AS1,0.046986248,0.720343789,0.999804227,Inf,,,,,
ENSG00000221970,OR2A1,,,,,,,,,
ENSG00000106410,NOBOX,,,,,,,,,
ENSG00000242978,PPIAP83,,,,,,,,,
ENSG00000221507,RNU6ATAC40P,,,,,,,,,
ENSG00000243746,EEF1A1P10,0.027949919,0.881292315,0.999804227,1.113638205,,,,,
ENSG00000200673,RN7SKP174,,,,,,,,,
ENSG00000236343,EI24P4,,,,,,,,,
ENSG00000214035,AC073310.1,,,,,,,,,
ENSG00000225918,RPL7P59,,,,,,,,,
ENSG00000226592,AC004911.1,0.002225184,0.985455472,0.999804227,2.030273316,,,,,
ENSG00000231839,DPY19L4P2,,,,,,,,,
ENSG00000230746,AC006007.1,,,,,,,,,
ENSG00000280144,AC073308.1,,,,,,,,,
ENSG00000274127,RF02271,,,,,,,,,
ENSG00000236795,AC006004.1,,,,,,,,,
ENSG00000226857,DUTP3,,,,,,,,,
ENSG00000232391,RANP2,,,,,,,,,
ENSG00000221442,MIR548F4,,,,,,,,,
ENSG00000230190,AC005518.1,0.019946239,0.86738591,0.999804227,Inf,,,,,
ENSG00000270634,AC005518.2,,,,,,,,,
ENSG00000207318,RNU6-1184P,,,,,,,,,
ENSG00000251936,RNA5SP249,,,,,,,,,
ENSG00000242266,RN7SL456P,,,,,,,,,
ENSG00000199370,RF00012,,,,,,,,,
ENSG00000243374,RN7SL72P,,,,,,,,,
ENSG00000274133,AC083849.1,,,,,,,,,
ENSG00000283504,AC006974.1,,,,,,,,,
ENSG00000283648,AC006974.2,,,,,,,,,
ENSG00000213210,AC005229.2,,,,,,,,,
ENSG00000170279,C7orf33,,,,,,,,,
ENSG00000213209,AC005229.1,,,,,,,,,
ENSG00000270200,AC005229.3,,,,,,,,,
ENSG00000251712,RNU7-20P,,,,,,,,,
ENSG00000275586,RF00017,,,,,,,,,
ENSG00000239468,RN7SL569P,,,,,,,,,
ENSG00000286180,AC073140.2,,,,,,,,,
ENSG00000286171,AC073140.1,0.011635739,0.922724605,0.999804227,1.805323401,,,,,
